Station_ID,Date_Time,KSLCPress,KSLCTemp,KSLCHumid,KSLCWind,KSLCCloud3,KSLCCloud1,KSLCCloud2,KSLCVis
KSLC,03/18/2023 07:50 UTC,30.26,33.8,43.57,4.6,,1.0,,10.0
KSLC,03/18/2023 07:54 UTC,30.27,33.98,43.26,4.6,,1.0,,10.0
KSLC,03/18/2023 07:55 UTC,30.27,33.98,43.26,4.6,,1.0,,10.0
KSLC,03/18/2023 08:00 UTC,30.27,33.8,47.14,4.6,,1.0,,10.0
KSLC,03/18/2023 08:05 UTC,30.27,33.8,47.14,4.6,,1.0,,10.0
KSLC,03/18/2023 08:10 UTC,30.27,33.08,47.02,5.75,,1.0,,10.0
KSLC,03/18/2023 08:15 UTC,30.27,32.0,49.11,4.6,,1.0,,10.0
KSLC,03/18/2023 08:20 UTC,30.27,32.0,50.68,6.91,,1.0,,10.0
KSLC,03/18/2023 08:25 UTC,30.27,32.0,51.08,5.75,,1.0,,10.0
KSLC,03/18/2023 08:30 UTC,30.28,32.0,50.68,4.6,,1.0,,10.0
KSLC,03/18/2023 08:35 UTC,30.28,32.0,50.68,3.45,,1.0,,10.0
KSLC,03/18/2023 08:40 UTC,30.28,32.0,49.11,4.6,,1.0,,10.0
KSLC,03/18/2023 08:45 UTC,30.28,33.8,43.57,3.45,,1.0,,10.0
KSLC,03/18/2023 08:50 UTC,30.28,33.8,43.57,3.45,,1.0,,10.0
KSLC,03/18/2023 08:54 UTC,30.28,33.08,47.02,0.0,,1.0,,10.0
KSLC,03/18/2023 08:55 UTC,30.28,33.8,47.14,0.0,,1.0,,10.0
KSLC,03/18/2023 09:00 UTC,30.29,33.08,48.91,0.0,,1.0,,10.0
KSLC,03/18/2023 09:05 UTC,30.29,33.8,43.57,0.0,,1.0,,10.0
KSLC,03/18/2023 09:10 UTC,30.29,32.0,49.11,0.0,,1.0,,10.0
KSLC,03/18/2023 09:15 UTC,30.29,32.0,46.84,0.0,,1.0,,10.0
KSLC,03/18/2023 09:20 UTC,30.29,32.0,50.68,0.0,,1.0,,10.0
KSLC,03/18/2023 09:25 UTC,30.29,32.0,51.08,0.0,,1.0,,10.0
KSLC,03/18/2023 09:30 UTC,30.29,32.0,50.68,3.45,,1.0,,10.0
KSLC,03/18/2023 09:35 UTC,30.29,32.0,54.8,0.0,,1.0,,10.0
KSLC,03/18/2023 09:40 UTC,30.29,30.92,55.93,0.0,,1.0,,10.0
KSLC,03/18/2023 09:45 UTC,30.3,32.0,50.68,0.0,,1.0,,10.0
KSLC,03/18/2023 09:50 UTC,30.3,32.0,50.68,0.0,,1.0,,10.0
KSLC,03/18/2023 09:54 UTC,30.3,32.0,51.08,0.0,,1.0,,10.0
KSLC,03/18/2023 09:55 UTC,30.3,32.0,53.54,0.0,,1.0,,10.0
KSLC,03/18/2023 10:00 UTC,30.3,30.2,58.95,0.0,,1.0,,10.0
KSLC,03/18/2023 10:05 UTC,30.3,30.2,58.95,0.0,,1.0,,10.0
KSLC,03/18/2023 10:10 UTC,30.3,30.92,58.15,0.0,,1.0,,10.0
KSLC,03/18/2023 10:15 UTC,30.3,30.92,60.91,0.0,,1.0,,10.0
KSLC,03/18/2023 10:20 UTC,30.3,30.2,58.95,0.0,,1.0,,10.0
KSLC,03/18/2023 10:25 UTC,30.3,30.02,63.18,0.0,,1.0,,10.0
KSLC,03/18/2023 10:30 UTC,30.3,30.2,63.7,0.0,,1.0,,10.0
KSLC,03/18/2023 10:35 UTC,30.3,30.2,63.7,0.0,,1.0,,10.0
KSLC,03/18/2023 10:40 UTC,30.3,30.02,63.18,0.0,,1.0,,10.0
KSLC,03/18/2023 10:45 UTC,30.29,30.92,55.93,0.0,,1.0,,10.0
KSLC,03/18/2023 10:50 UTC,30.3,30.92,53.36,3.45,,1.0,,10.0
KSLC,03/18/2023 10:54 UTC,30.29,30.92,55.93,4.6,,1.0,,10.0
KSLC,03/18/2023 10:55 UTC,30.29,30.92,55.93,4.6,,1.0,,10.0
KSLC,03/18/2023 11:00 UTC,30.29,30.02,58.01,3.45,,1.0,,10.0
KSLC,03/18/2023 11:05 UTC,30.29,30.02,60.31,4.6,,1.0,,10.0
KSLC,03/18/2023 11:10 UTC,30.29,30.02,58.01,4.6,,1.0,,10.0
KSLC,03/18/2023 11:15 UTC,30.29,30.02,58.01,4.6,,1.0,,10.0
KSLC,03/18/2023 11:20 UTC,30.29,30.02,60.31,4.6,,1.0,,10.0
KSLC,03/18/2023 11:25 UTC,30.29,30.02,55.35,5.75,,1.0,,10.0
KSLC,03/18/2023 11:30 UTC,30.29,30.02,53.22,5.75,,1.0,,10.0
KSLC,03/18/2023 11:35 UTC,30.29,30.02,50.76,5.75,,1.0,,10.0
KSLC,03/18/2023 11:40 UTC,30.29,30.02,50.76,4.6,,1.0,,10.0
KSLC,03/18/2023 11:45 UTC,30.29,30.2,50.39,4.6,,1.0,,10.0
KSLC,03/18/2023 11:50 UTC,30.29,30.2,50.39,5.75,,1.0,,10.0
KSLC,03/18/2023 11:54 UTC,30.29,30.02,50.76,6.91,,1.0,,10.0
KSLC,03/18/2023 11:55 UTC,30.29,30.02,50.76,6.91,,1.0,,10.0
KSLC,03/18/2023 12:00 UTC,30.29,30.2,50.39,6.91,,1.0,,10.0
KSLC,03/18/2023 12:05 UTC,30.29,30.2,46.53,9.21,,1.0,,10.0
KSLC,03/18/2023 12:10 UTC,30.29,30.92,46.66,9.21,,1.0,,10.0
KSLC,03/18/2023 12:15 UTC,30.29,30.92,46.66,9.21,,1.0,,10.0
KSLC,03/18/2023 12:20 UTC,30.29,30.2,50.39,9.21,,1.0,,10.0
KSLC,03/18/2023 12:25 UTC,30.29,30.02,50.76,9.21,,1.0,,10.0
KSLC,03/18/2023 12:30 UTC,30.29,30.2,46.53,9.21,,1.0,,10.0
KSLC,03/18/2023 12:35 UTC,30.29,30.2,50.39,9.21,,1.0,,10.0
KSLC,03/18/2023 12:40 UTC,30.3,30.02,50.76,11.51,,1.0,,10.0
KSLC,03/18/2023 12:45 UTC,30.3,30.2,46.53,9.21,,1.0,,10.0
KSLC,03/18/2023 12:50 UTC,30.3,30.2,50.39,10.36,,2306.0,,10.0
KSLC,03/18/2023 12:54 UTC,30.3,30.92,46.66,12.66,,2306.0,,10.0
KSLC,03/18/2023 12:55 UTC,30.3,30.92,46.66,12.66,,1.0,,10.0
KSLC,03/18/2023 13:00 UTC,30.3,32.0,40.9,12.66,,1.0,,10.0
KSLC,03/18/2023 13:05 UTC,30.3,30.92,44.83,10.36,,1.0,,10.0
KSLC,03/18/2023 13:10 UTC,30.3,30.92,46.66,10.36,,1.0,,10.0
KSLC,03/18/2023 13:15 UTC,30.3,30.92,42.73,12.66,,1.0,,10.0
KSLC,03/18/2023 13:20 UTC,30.3,30.92,42.73,11.51,,1.0,,10.0
KSLC,03/18/2023 13:25 UTC,30.3,30.92,42.73,10.36,,1.0,,10.0
KSLC,03/18/2023 13:30 UTC,30.3,30.92,42.73,10.36,,1.0,,10.0
KSLC,03/18/2023 13:35 UTC,30.3,30.92,42.73,8.06,,1.0,,10.0
KSLC,03/18/2023 13:40 UTC,30.3,30.92,42.73,6.91,,1.0,,10.0
KSLC,03/18/2023 13:45 UTC,30.3,30.2,42.95,8.06,,1.0,,10.0
KSLC,03/18/2023 13:50 UTC,30.3,30.2,42.95,8.06,,1.0,,10.0
KSLC,03/18/2023 13:54 UTC,30.31,30.92,41.04,6.91,,2406.0,,10.0
KSLC,03/18/2023 13:55 UTC,30.31,30.92,41.04,6.91,,1.0,,10.0
KSLC,03/18/2023 14:00 UTC,30.31,30.92,42.73,5.75,,1.0,,10.0
KSLC,03/18/2023 14:05 UTC,30.31,30.92,41.04,6.91,,1.0,,10.0
KSLC,03/18/2023 14:10 UTC,30.31,30.92,41.04,6.91,,1.0,,10.0
KSLC,03/18/2023 14:15 UTC,30.31,30.92,42.73,5.75,,1.0,,10.0
KSLC,03/18/2023 14:20 UTC,30.31,30.92,44.83,5.75,,1.0,,10.0
KSLC,03/18/2023 14:25 UTC,30.31,32.0,39.29,6.91,,1.0,,10.0
KSLC,03/18/2023 14:30 UTC,30.31,32.0,40.9,5.75,,1.0,,10.0
KSLC,03/18/2023 14:35 UTC,30.31,32.0,44.66,5.75,,1.0,,10.0
KSLC,03/18/2023 14:40 UTC,30.31,32.0,44.66,5.75,,1.0,,10.0
KSLC,03/18/2023 14:45 UTC,30.31,33.8,37.14,6.91,,1.0,,10.0
KSLC,03/18/2023 14:50 UTC,30.31,33.8,37.14,6.91,,2006.0,2502.0,10.0
KSLC,03/18/2023 14:54 UTC,30.31,33.98,39.63,6.91,,2006.0,2502.0,10.0
KSLC,03/18/2023 14:55 UTC,30.31,33.98,39.63,6.91,,1.0,,10.0
KSLC,03/18/2023 15:00 UTC,30.31,33.98,39.63,4.6,,1.0,,10.0
KSLC,03/18/2023 15:05 UTC,30.31,35.06,36.18,5.75,,1.0,,10.0
KSLC,03/18/2023 15:10 UTC,30.31,35.06,34.75,4.6,,1.0,,10.0
KSLC,03/18/2023 15:15 UTC,30.31,35.06,37.96,4.6,,1.0,,10.0
KSLC,03/18/2023 15:20 UTC,30.31,35.96,34.91,5.75,,1.0,,10.0
KSLC,03/18/2023 15:25 UTC,30.31,35.96,34.91,5.75,,1.0,,10.0
KSLC,03/18/2023 15:30 UTC,30.31,37.04,32.13,8.06,,1.0,,10.0
KSLC,03/18/2023 15:35 UTC,30.31,37.04,32.13,10.36,,1.0,,10.0
KSLC,03/18/2023 15:40 UTC,30.31,37.94,31.01,11.51,,1.0,,10.0
KSLC,03/18/2023 15:45 UTC,30.31,37.4,29.69,9.21,,1.0,,10.0
KSLC,03/18/2023 15:50 UTC,30.31,37.4,29.69,10.36,,2106.0,2502.0,10.0
KSLC,03/18/2023 15:54 UTC,30.3,37.94,29.54,9.21,,2106.0,2502.0,10.0
KSLC,03/18/2023 15:55 UTC,30.3,37.94,29.54,8.06,,1.0,,10.0
KSLC,03/18/2023 16:00 UTC,30.3,39.2,30.0,12.66,,1.0,,10.0
KSLC,03/18/2023 16:05 UTC,30.3,37.4,29.69,10.36,,1.0,,10.0
KSLC,03/18/2023 16:10 UTC,30.3,37.94,31.01,10.36,,1.0,,10.0
KSLC,03/18/2023 16:15 UTC,30.3,39.02,28.32,10.36,,1.0,,10.0
KSLC,03/18/2023 16:20 UTC,30.29,39.2,27.67,10.36,,1.0,,10.0
KSLC,03/18/2023 16:25 UTC,30.29,39.02,27.19,10.36,,1.0,,10.0
KSLC,03/18/2023 16:30 UTC,30.29,39.02,27.19,8.06,,1.0,,10.0
KSLC,03/18/2023 16:35 UTC,30.28,39.2,27.67,11.51,,1.0,,10.0
KSLC,03/18/2023 16:40 UTC,30.29,39.92,27.34,9.21,,1.0,,10.0
KSLC,03/18/2023 16:45 UTC,30.28,39.2,27.67,9.21,,1.0,,10.0
KSLC,03/18/2023 16:50 UTC,30.28,39.2,27.67,8.06,,2502.0,,10.0
KSLC,03/18/2023 16:54 UTC,30.28,41.0,26.22,10.36,,2502.0,,10.0
KSLC,03/18/2023 16:55 UTC,30.28,41.0,26.22,9.21,,1.0,,10.0
KSLC,03/18/2023 17:00 UTC,30.28,41.0,25.8,9.21,,1.0,,10.0
KSLC,03/18/2023 17:05 UTC,30.28,41.0,25.8,11.51,,1.0,,10.0
KSLC,03/18/2023 17:10 UTC,30.28,41.0,26.22,11.51,,1.0,,10.0
KSLC,03/18/2023 17:15 UTC,30.28,42.08,26.4,12.66,,1.0,,10.0
KSLC,03/18/2023 17:20 UTC,30.28,42.8,24.07,9.21,,1.0,,10.0
KSLC,03/18/2023 17:25 UTC,30.28,42.08,26.4,12.66,,1.0,,10.0
KSLC,03/18/2023 17:30 UTC,30.28,42.8,24.07,11.51,,1.0,,10.0
KSLC,03/18/2023 17:35 UTC,30.28,42.8,26.1,12.66,,1.0,,10.0
KSLC,03/18/2023 17:40 UTC,30.28,42.98,25.5,10.36,,1.0,,10.0
KSLC,03/18/2023 17:45 UTC,30.28,42.8,26.1,9.21,,1.0,,10.0
KSLC,03/18/2023 17:50 UTC,30.28,42.8,28.28,11.51,,2502.0,,10.0
KSLC,03/18/2023 17:54 UTC,30.28,42.98,26.55,10.36,,2006.0,2502.0,10.0
KSLC,03/18/2023 17:55 UTC,30.28,42.98,26.55,11.51,,1.0,,10.0
KSLC,03/18/2023 18:00 UTC,30.27,42.8,28.28,10.36,,1.0,,10.0
KSLC,03/18/2023 18:05 UTC,30.27,42.8,28.28,6.91,,1.0,,10.0
KSLC,03/18/2023 18:10 UTC,30.27,42.98,27.86,8.06,,1.0,,10.0
KSLC,03/18/2023 18:15 UTC,30.27,42.98,26.55,5.75,,1.0,,10.0
KSLC,03/18/2023 18:20 UTC,30.27,44.6,24.36,4.6,,1.0,,10.0
KSLC,03/18/2023 18:25 UTC,30.27,44.06,23.31,4.6,,1.0,,10.0
KSLC,03/18/2023 18:30 UTC,30.27,44.6,22.47,4.6,,1.0,,10.0
KSLC,03/18/2023 18:35 UTC,30.27,44.6,20.7,3.45,,1.0,,10.0
KSLC,03/18/2023 18:40 UTC,30.27,46.04,19.76,3.45,,1.0,,10.0
KSLC,03/18/2023 18:45 UTC,30.27,46.4,20.98,4.6,,1.0,,10.0
KSLC,03/18/2023 18:50 UTC,30.27,46.4,20.98,4.6,,2402.0,,10.0
KSLC,03/18/2023 18:54 UTC,30.27,46.04,21.62,4.6,,2402.0,,10.0
KSLC,03/18/2023 18:55 UTC,30.27,46.4,20.98,4.6,,1.0,,10.0
KSLC,03/18/2023 19:00 UTC,30.27,46.4,22.75,4.6,,1.0,,10.0
KSLC,03/18/2023 19:05 UTC,30.27,46.4,20.98,0.0,,1.0,,10.0
KSLC,03/18/2023 19:10 UTC,30.26,46.04,19.76,5.75,,1.0,,10.0
KSLC,03/18/2023 19:15 UTC,30.26,46.94,20.06,3.45,,1.0,,10.0
KSLC,03/18/2023 19:20 UTC,30.26,48.2,19.61,3.45,,1.0,,10.0
KSLC,03/18/2023 19:25 UTC,30.26,48.92,18.63,0.0,,1.0,,10.0
KSLC,03/18/2023 19:30 UTC,30.26,48.02,18.34,5.75,,1.0,,10.0
KSLC,03/18/2023 19:35 UTC,30.26,48.2,19.61,8.06,,1.0,,10.0
KSLC,03/18/2023 19:40 UTC,30.26,46.94,20.06,4.6,,1.0,,10.0
KSLC,03/18/2023 19:45 UTC,30.26,46.4,20.98,3.45,,1.0,,10.0
KSLC,03/18/2023 19:50 UTC,30.26,48.2,21.26,4.6,,1.0,,10.0
KSLC,03/18/2023 19:54 UTC,30.26,48.92,25.46,6.91,,2403.0,,10.0
KSLC,03/18/2023 19:55 UTC,30.26,48.92,26.48,,,1.0,,10.0
KSLC,03/18/2023 20:00 UTC,30.25,48.2,29.19,9.21,,1.0,,10.0
KSLC,03/18/2023 20:05 UTC,30.25,48.2,31.54,10.36,,1.0,,10.0
KSLC,03/18/2023 20:10 UTC,30.25,48.92,31.42,11.51,,1.0,,10.0
KSLC,03/18/2023 20:15 UTC,30.25,48.2,31.54,12.66,,1.0,,10.0
KSLC,03/18/2023 20:20 UTC,30.25,48.2,31.54,9.21,,1.0,,10.0
KSLC,03/18/2023 20:25 UTC,30.25,48.02,29.84,9.21,,1.0,,10.0
KSLC,03/18/2023 20:30 UTC,30.24,48.2,31.54,11.51,,1.0,,10.0
KSLC,03/18/2023 20:35 UTC,30.24,48.2,31.54,12.66,,1.0,,10.0
KSLC,03/18/2023 20:40 UTC,30.24,48.02,32.49,12.66,,1.0,,10.0
KSLC,03/18/2023 20:45 UTC,30.24,48.2,31.54,9.21,,1.0,,10.0
KSLC,03/18/2023 20:50 UTC,30.24,48.2,31.54,6.91,,2106.0,2403.0,10.0
KSLC,03/18/2023 20:54 UTC,30.23,48.92,30.23,9.21,,2106.0,2403.0,10.0
KSLC,03/18/2023 20:55 UTC,30.23,48.2,31.54,9.21,,1.0,,10.0
KSLC,03/18/2023 21:00 UTC,30.23,48.2,31.54,,,1.0,,10.0
KSLC,03/18/2023 21:05 UTC,30.23,48.2,31.54,6.91,,1.0,,10.0
KSLC,03/18/2023 21:10 UTC,30.22,48.92,31.42,8.06,,1.0,,10.0
KSLC,03/18/2023 21:15 UTC,30.22,48.92,30.23,6.91,,1.0,,10.0
KSLC,03/18/2023 21:20 UTC,30.22,48.2,29.19,4.6,,1.0,,10.0
KSLC,03/18/2023 21:25 UTC,30.22,50.0,25.44,4.6,,1.0,,10.0
KSLC,03/18/2023 21:30 UTC,30.22,48.92,27.75,4.6,,1.0,,10.0
KSLC,03/18/2023 21:35 UTC,30.22,48.2,26.99,5.75,,1.0,,10.0
KSLC,03/18/2023 21:40 UTC,30.22,48.92,27.75,4.6,,1.0,,10.0
KSLC,03/18/2023 21:45 UTC,30.21,48.92,26.48,3.45,,1.0,,10.0
KSLC,03/18/2023 21:50 UTC,30.21,50.0,26.66,6.91,,1902.0,2403.0,10.0
KSLC,03/18/2023 21:54 UTC,30.21,50.0,26.66,3.45,,1902.0,2403.0,10.0
KSLC,03/18/2023 21:55 UTC,30.21,50.0,26.66,4.6,,1.0,,10.0
KSLC,03/18/2023 22:00 UTC,30.21,48.92,26.48,3.45,,1.0,,10.0
KSLC,03/18/2023 22:05 UTC,30.21,51.08,25.61,4.6,,1.0,,10.0
KSLC,03/18/2023 22:10 UTC,30.2,51.08,25.61,3.45,,1.0,,10.0
KSLC,03/18/2023 22:15 UTC,30.2,51.08,24.44,0.0,,1.0,,10.0
KSLC,03/18/2023 22:20 UTC,30.2,51.8,23.61,5.75,,1.0,,10.0
KSLC,03/18/2023 22:25 UTC,30.2,51.08,22.41,6.91,,1.0,,10.0
KSLC,03/18/2023 22:30 UTC,30.2,50.0,23.33,4.6,,1.0,,10.0
KSLC,03/18/2023 22:35 UTC,30.2,51.8,20.15,0.0,,1.0,,10.0
KSLC,03/18/2023 22:40 UTC,30.2,51.98,22.73,0.0,,1.0,,10.0
KSLC,03/18/2023 22:45 UTC,30.2,50.0,23.33,0.0,,1.0,,10.0
KSLC,03/18/2023 22:50 UTC,30.19,51.8,23.61,3.45,,1902.0,2303.0,10.0
KSLC,03/18/2023 22:54 UTC,30.19,50.0,23.33,0.0,,1902.0,2303.0,10.0
KSLC,03/18/2023 22:55 UTC,30.19,50.0,23.33,0.0,,1.0,,10.0
KSLC,03/18/2023 23:00 UTC,30.19,51.8,20.15,3.45,,1.0,,10.0
KSLC,03/18/2023 23:05 UTC,30.19,51.8,18.6,4.6,,1.0,,10.0
KSLC,03/18/2023 23:10 UTC,30.19,51.08,20.53,5.75,,1.0,,10.0
KSLC,03/18/2023 23:15 UTC,30.18,51.08,19.57,5.75,,1.0,,10.0
KSLC,03/18/2023 23:20 UTC,30.18,51.08,17.9,4.6,,1.0,,10.0
KSLC,03/18/2023 23:25 UTC,30.18,51.08,17.19,6.91,,1.0,,10.0
KSLC,03/18/2023 23:30 UTC,30.18,51.98,16.63,11.51,,1.0,,10.0
KSLC,03/18/2023 23:35 UTC,30.18,51.08,15.71,8.06,,1.0,,10.0
KSLC,03/18/2023 23:40 UTC,30.18,51.08,14.22,11.51,,1.0,,10.0
KSLC,03/18/2023 23:45 UTC,30.18,51.08,12.97,11.51,,1.0,,10.0
KSLC,03/18/2023 23:50 UTC,30.18,51.08,14.22,13.81,,1903.0,2303.0,10.0
KSLC,03/18/2023 23:54 UTC,30.18,51.08,12.97,9.21,,1903.0,2303.0,10.0
KSLC,03/18/2023 23:55 UTC,30.17,51.08,12.44,10.36,,1.0,,10.0
KSLC,03/19/2023 00:00 UTC,30.17,51.08,12.97,12.66,,1.0,,10.0
KSLC,03/19/2023 00:05 UTC,30.17,51.08,12.97,11.51,,1.0,,10.0
KSLC,03/19/2023 00:10 UTC,30.18,51.08,13.64,11.51,,1.0,,10.0
KSLC,03/19/2023 00:15 UTC,30.18,51.08,14.22,12.66,,1.0,,10.0
KSLC,03/19/2023 00:20 UTC,30.18,51.08,13.64,13.81,,1.0,,10.0
KSLC,03/19/2023 00:25 UTC,30.18,51.08,12.97,12.66,,1.0,,10.0
KSLC,03/19/2023 00:30 UTC,30.17,51.8,13.4,14.96,,1.0,,10.0
KSLC,03/19/2023 00:35 UTC,30.18,50.0,14.32,13.81,,1.0,,10.0
KSLC,03/19/2023 00:40 UTC,30.18,50.0,14.81,13.81,,1.0,,10.0
KSLC,03/19/2023 00:45 UTC,30.17,50.0,14.32,13.81,,1.0,,10.0
KSLC,03/19/2023 00:50 UTC,30.18,50.0,14.32,14.96,,1803.0,2103.0,10.0
KSLC,03/19/2023 00:54 UTC,30.18,50.0,14.81,14.96,,1802.0,2103.0,10.0
KSLC,03/19/2023 00:55 UTC,30.18,50.0,14.81,13.81,,1.0,,10.0
KSLC,03/19/2023 01:00 UTC,30.18,50.0,14.81,12.66,,1.0,,10.0
KSLC,03/19/2023 01:05 UTC,30.18,50.0,15.56,11.51,,1.0,,10.0
KSLC,03/19/2023 01:10 UTC,30.18,50.0,15.56,11.51,,1.0,,10.0
KSLC,03/19/2023 01:15 UTC,30.18,50.0,15.56,10.36,,1.0,,10.0
KSLC,03/19/2023 01:20 UTC,30.18,48.92,16.2,9.21,,1.0,,10.0
KSLC,03/19/2023 01:25 UTC,30.18,48.92,17.02,11.51,,1.0,,10.0
KSLC,03/19/2023 01:30 UTC,30.18,48.2,18.07,9.21,,1.0,,10.0
KSLC,03/19/2023 01:35 UTC,30.18,48.2,18.07,9.21,,1.0,,10.0
KSLC,03/19/2023 01:40 UTC,30.18,48.02,17.61,8.06,,1.0,,10.0
KSLC,03/19/2023 01:45 UTC,30.18,48.2,18.07,6.91,,1.0,,10.0
KSLC,03/19/2023 01:50 UTC,30.17,48.2,18.07,8.06,,1.0,,10.0
KSLC,03/19/2023 01:54 UTC,30.17,48.02,18.34,6.91,,1606.0,1902.0,10.0
KSLC,03/19/2023 01:55 UTC,30.17,46.94,19.1,6.91,,1.0,,10.0
KSLC,03/19/2023 02:00 UTC,30.17,46.94,20.06,5.75,,1.0,,10.0
KSLC,03/19/2023 02:05 UTC,30.17,46.04,20.76,6.91,,1.0,,10.0
KSLC,03/19/2023 02:10 UTC,30.17,46.04,20.76,5.75,,1.0,,10.0
KSLC,03/19/2023 02:15 UTC,30.17,46.04,21.62,4.6,,1.0,,10.0
KSLC,03/19/2023 02:20 UTC,30.17,46.04,21.62,4.6,,1.0,,10.0
KSLC,03/19/2023 02:25 UTC,30.17,46.04,21.62,5.75,,1.0,,10.0
KSLC,03/19/2023 02:30 UTC,30.17,46.04,21.62,4.6,,1.0,,10.0
KSLC,03/19/2023 02:35 UTC,30.17,44.6,22.47,3.45,,1.0,,10.0
KSLC,03/19/2023 02:40 UTC,30.17,44.96,24.62,4.6,,1.0,,10.0
KSLC,03/19/2023 02:45 UTC,30.17,44.6,28.58,5.75,,1.0,,10.0
KSLC,03/19/2023 02:50 UTC,30.17,42.8,35.82,5.75,,1606.0,1806.0,10.0
KSLC,03/19/2023 02:54 UTC,30.17,42.98,37.85,6.91,,1606.0,1806.0,10.0
KSLC,03/19/2023 02:55 UTC,30.17,42.8,38.71,6.91,,1.0,,10.0
KSLC,03/19/2023 03:00 UTC,30.17,42.08,40.72,5.75,,1.0,,10.0
KSLC,03/19/2023 03:05 UTC,30.17,42.8,38.71,4.6,,1.0,,10.0
KSLC,03/19/2023 03:10 UTC,30.17,42.08,42.64,5.75,,1.0,,10.0
KSLC,03/19/2023 03:15 UTC,30.18,42.08,39.18,4.6,,1.0,,10.0
KSLC,03/19/2023 03:20 UTC,30.17,44.6,28.58,6.91,,1.0,,10.0
KSLC,03/19/2023 03:25 UTC,30.17,44.96,24.62,6.91,,1.0,,10.0
KSLC,03/19/2023 03:30 UTC,30.17,44.06,27.82,6.91,,1.0,,10.0
KSLC,03/19/2023 03:35 UTC,30.17,42.8,30.62,6.91,,1.0,,10.0
KSLC,03/19/2023 03:40 UTC,30.17,42.98,28.99,8.06,,1.0,,10.0
KSLC,03/19/2023 03:45 UTC,30.17,42.8,30.62,8.06,,1.0,,10.0
KSLC,03/19/2023 03:50 UTC,30.17,42.8,30.62,8.06,,1706.0,,10.0
KSLC,03/19/2023 03:54 UTC,30.17,42.08,31.48,5.75,,1706.0,,10.0
KSLC,03/19/2023 03:55 UTC,30.17,42.08,31.48,5.75,,1.0,,10.0
KSLC,03/19/2023 04:00 UTC,30.17,42.08,30.01,6.91,,1.0,,10.0
KSLC,03/19/2023 04:05 UTC,30.17,42.8,28.28,6.91,,1.0,,10.0
KSLC,03/19/2023 04:10 UTC,30.17,42.08,31.48,8.06,,1.0,,10.0
KSLC,03/19/2023 04:15 UTC,30.17,42.08,30.01,6.91,,1.0,,10.0
KSLC,03/19/2023 04:20 UTC,30.17,41.0,32.82,8.06,,1.0,,10.0
KSLC,03/19/2023 04:25 UTC,30.17,41.0,32.82,9.21,,1.0,,10.0
KSLC,03/19/2023 04:30 UTC,30.17,41.0,31.29,9.21,,1.0,,10.0
KSLC,03/19/2023 04:35 UTC,30.17,41.0,30.31,9.21,,1.0,,10.0
KSLC,03/19/2023 04:40 UTC,30.17,41.0,30.07,9.21,,1.0,,10.0
KSLC,03/19/2023 04:45 UTC,30.17,41.0,30.31,9.21,,1.0,,10.0
KSLC,03/19/2023 04:50 UTC,30.17,41.0,30.31,9.21,,1.0,,10.0
KSLC,03/19/2023 04:54 UTC,30.17,41.0,30.07,9.21,,1.0,,10.0
KSLC,03/19/2023 04:55 UTC,30.17,41.0,30.07,9.21,,1.0,,10.0
KSLC,03/19/2023 05:00 UTC,30.17,41.0,30.31,9.21,,1.0,,10.0
KSLC,03/19/2023 05:05 UTC,30.17,41.0,30.31,8.06,,1.0,,10.0
KSLC,03/19/2023 05:10 UTC,30.17,41.0,31.29,6.91,,1.0,,10.0
KSLC,03/19/2023 05:15 UTC,30.17,39.92,32.63,9.21,,1.0,,10.0
KSLC,03/19/2023 05:20 UTC,30.17,39.2,32.51,8.06,,1.0,,10.0
KSLC,03/19/2023 05:25 UTC,30.17,39.02,35.44,6.91,,1.0,,10.0
KSLC,03/19/2023 05:30 UTC,30.17,39.92,34.22,8.06,,1.0,,10.0
KSLC,03/19/2023 05:35 UTC,30.17,39.2,35.2,9.21,,1.0,,10.0
KSLC,03/19/2023 05:40 UTC,30.16,39.92,34.22,9.21,,1.0,,10.0
KSLC,03/19/2023 05:45 UTC,30.16,39.2,32.51,8.06,,1.0,,10.0
KSLC,03/19/2023 05:50 UTC,30.16,39.2,32.51,9.21,,1.0,,10.0
KSLC,03/19/2023 05:54 UTC,30.16,39.02,33.8,9.21,,1.0,,10.0
KSLC,03/19/2023 05:55 UTC,30.16,39.2,32.51,9.21,,1.0,,10.0
KSLC,03/19/2023 06:00 UTC,30.16,39.92,34.22,9.21,,1.0,,10.0
KSLC,03/19/2023 06:05 UTC,30.16,39.2,32.51,8.06,,1.0,,10.0
KSLC,03/19/2023 06:10 UTC,30.16,39.02,33.8,8.06,,1.0,,10.0
KSLC,03/19/2023 06:15 UTC,30.16,39.02,33.8,8.06,,1.0,,10.0
KSLC,03/19/2023 06:20 UTC,30.16,39.2,32.51,8.06,,1.0,,10.0
KSLC,03/19/2023 06:25 UTC,30.16,39.92,31.35,9.21,,1.0,,10.0
KSLC,03/19/2023 06:30 UTC,30.16,39.2,32.51,8.06,,1.0,,10.0
KSLC,03/19/2023 06:35 UTC,30.15,39.2,32.51,6.91,,1.0,,10.0
KSLC,03/19/2023 06:40 UTC,30.15,39.02,33.8,8.06,,1.0,,10.0
KSLC,03/19/2023 06:45 UTC,30.15,39.2,30.0,9.21,,1.0,,10.0
KSLC,03/19/2023 06:50 UTC,30.15,39.2,32.51,8.06,,1.0,,10.0
