Station_ID,Date_Time,F8379Press,F8379Temp,F8379Humid,F8379Wind
F8379,03/11/2023 23:29 UTC,29.97,33.0,64.0,1.0
F8379,03/11/2023 23:34 UTC,29.97,33.0,64.0,3.0
F8379,03/11/2023 23:39 UTC,29.97,32.0,63.0,2.0
F8379,03/11/2023 23:44 UTC,29.97,32.0,63.0,3.0
F8379,03/11/2023 23:49 UTC,29.97,33.0,64.0,2.0
F8379,03/11/2023 23:54 UTC,29.97,35.0,62.0,0.0
F8379,03/11/2023 23:59 UTC,29.97,35.0,64.0,1.0
F8379,03/12/2023 00:04 UTC,29.97,34.0,65.0,1.0
F8379,03/12/2023 00:09 UTC,29.97,33.0,65.0,1.0
F8379,03/12/2023 00:14 UTC,29.97,33.0,63.0,1.0
F8379,03/12/2023 00:19 UTC,29.97,34.0,60.0,1.0
F8379,03/12/2023 00:24 UTC,29.98,33.0,61.0,1.0
F8379,03/12/2023 00:29 UTC,29.98,33.0,62.0,0.0
F8379,03/12/2023 00:34 UTC,29.97,31.0,68.0,1.0
F8379,03/12/2023 00:39 UTC,29.98,30.0,70.0,0.0
F8379,03/12/2023 00:44 UTC,29.98,30.0,72.0,0.0
F8379,03/12/2023 00:49 UTC,29.98,28.0,74.0,0.0
F8379,03/12/2023 00:54 UTC,29.97,27.0,75.0,2.0
F8379,03/12/2023 00:59 UTC,29.98,28.0,73.0,1.0
F8379,03/12/2023 01:04 UTC,29.98,28.0,73.0,0.0
F8379,03/12/2023 01:09 UTC,29.98,28.0,74.0,1.0
F8379,03/12/2023 01:14 UTC,29.98,28.0,71.0,2.0
F8379,03/12/2023 01:19 UTC,29.98,28.0,69.0,2.0
F8379,03/12/2023 01:24 UTC,29.98,28.0,70.0,3.0
F8379,03/12/2023 01:29 UTC,29.98,28.0,70.0,0.0
F8379,03/12/2023 01:34 UTC,29.98,26.0,72.0,1.0
F8379,03/12/2023 01:39 UTC,29.99,25.0,74.0,0.0
F8379,03/12/2023 01:44 UTC,29.98,24.0,77.0,1.0
F8379,03/12/2023 01:49 UTC,29.99,24.0,78.0,2.0
F8379,03/12/2023 01:54 UTC,30.0,23.0,80.0,0.0
F8379,03/12/2023 01:59 UTC,29.99,23.0,81.0,2.0
F8379,03/12/2023 02:04 UTC,29.98,23.0,83.0,1.0
F8379,03/12/2023 02:09 UTC,30.0,23.0,83.0,1.0
F8379,03/12/2023 02:14 UTC,29.98,22.0,84.0,1.0
F8379,03/12/2023 02:19 UTC,29.98,24.0,84.0,0.0
F8379,03/12/2023 02:24 UTC,29.99,22.0,84.0,1.0
F8379,03/12/2023 02:29 UTC,29.99,22.0,85.0,1.0
F8379,03/12/2023 02:34 UTC,29.98,22.0,85.0,1.0
F8379,03/12/2023 02:39 UTC,29.99,23.0,86.0,0.0
F8379,03/12/2023 02:45 UTC,29.98,21.0,86.0,0.0
F8379,03/12/2023 02:50 UTC,29.98,22.0,87.0,0.0
F8379,03/12/2023 02:55 UTC,29.98,22.0,86.0,2.0
F8379,03/12/2023 03:00 UTC,29.99,19.0,85.0,0.0
F8379,03/12/2023 03:05 UTC,29.99,21.0,87.0,0.0
F8379,03/12/2023 03:10 UTC,29.99,21.0,87.0,0.0
F8379,03/12/2023 03:15 UTC,29.99,22.0,86.0,0.0
F8379,03/12/2023 03:20 UTC,29.99,22.0,86.0,0.0
F8379,03/12/2023 03:25 UTC,30.0,22.0,86.0,0.0
F8379,03/12/2023 03:30 UTC,29.99,22.0,86.0,0.0
F8379,03/12/2023 03:35 UTC,29.99,22.0,86.0,0.0
F8379,03/12/2023 03:40 UTC,29.99,22.0,86.0,0.0
F8379,03/12/2023 03:45 UTC,29.99,22.0,86.0,0.0
F8379,03/12/2023 03:50 UTC,30.0,22.0,86.0,1.0
F8379,03/12/2023 03:55 UTC,29.99,23.0,86.0,0.0
F8379,03/12/2023 04:00 UTC,29.99,23.0,86.0,0.0
F8379,03/12/2023 04:05 UTC,30.0,23.0,86.0,0.0
F8379,03/12/2023 04:10 UTC,30.0,23.0,87.0,0.0
F8379,03/12/2023 04:15 UTC,30.0,23.0,87.0,0.0
F8379,03/12/2023 04:20 UTC,30.0,24.0,86.0,0.0
F8379,03/12/2023 04:25 UTC,30.0,24.0,86.0,0.0
F8379,03/12/2023 04:30 UTC,30.0,24.0,85.0,0.0
F8379,03/12/2023 04:35 UTC,30.0,23.0,85.0,0.0
F8379,03/12/2023 04:40 UTC,30.0,23.0,85.0,0.0
F8379,03/12/2023 04:45 UTC,30.0,23.0,86.0,0.0
F8379,03/12/2023 04:50 UTC,30.0,23.0,86.0,0.0
F8379,03/12/2023 04:55 UTC,30.0,23.0,87.0,0.0
F8379,03/12/2023 05:00 UTC,30.0,23.0,87.0,0.0
F8379,03/12/2023 05:05 UTC,30.01,23.0,87.0,0.0
F8379,03/12/2023 05:10 UTC,30.0,23.0,87.0,0.0
F8379,03/12/2023 05:15 UTC,30.0,23.0,88.0,0.0
F8379,03/12/2023 05:20 UTC,30.0,23.0,87.0,0.0
F8379,03/12/2023 05:25 UTC,30.0,24.0,88.0,0.0
F8379,03/12/2023 05:30 UTC,30.0,24.0,87.0,0.0
F8379,03/12/2023 05:35 UTC,29.99,24.0,85.0,0.0
F8379,03/12/2023 05:40 UTC,29.99,25.0,85.0,0.0
F8379,03/12/2023 05:45 UTC,30.0,24.0,85.0,0.0
F8379,03/12/2023 05:50 UTC,30.0,24.0,85.0,0.0
F8379,03/12/2023 05:55 UTC,29.98,24.0,86.0,0.0
F8379,03/12/2023 06:00 UTC,29.99,23.0,88.0,2.0
F8379,03/12/2023 06:05 UTC,30.0,23.0,88.0,0.0
F8379,03/12/2023 06:10 UTC,30.0,23.0,89.0,2.0
F8379,03/12/2023 06:15 UTC,30.0,23.0,89.0,1.0
F8379,03/12/2023 06:20 UTC,30.01,24.0,89.0,1.0
F8379,03/12/2023 06:25 UTC,30.01,24.0,89.0,0.0
F8379,03/12/2023 06:30 UTC,30.0,24.0,89.0,0.0
F8379,03/12/2023 06:35 UTC,30.0,24.0,88.0,4.0
F8379,03/12/2023 06:41 UTC,30.0,23.0,89.0,0.0
F8379,03/12/2023 06:46 UTC,30.01,23.0,89.0,0.0
F8379,03/12/2023 06:51 UTC,30.0,24.0,89.0,0.0
F8379,03/12/2023 06:56 UTC,30.0,24.0,88.0,0.0
F8379,03/12/2023 07:01 UTC,30.0,24.0,88.0,1.0
F8379,03/12/2023 07:06 UTC,30.0,24.0,87.0,0.0
F8379,03/12/2023 07:11 UTC,30.01,24.0,87.0,2.0
F8379,03/12/2023 07:16 UTC,30.0,24.0,89.0,1.0
F8379,03/12/2023 07:21 UTC,30.0,23.0,89.0,0.0
F8379,03/12/2023 07:26 UTC,30.01,23.0,90.0,0.0
F8379,03/12/2023 07:31 UTC,30.0,23.0,90.0,0.0
F8379,03/12/2023 07:36 UTC,30.0,23.0,90.0,0.0
F8379,03/12/2023 07:41 UTC,30.0,23.0,90.0,2.0
F8379,03/12/2023 07:46 UTC,29.99,23.0,90.0,2.0
F8379,03/12/2023 07:51 UTC,30.0,23.0,90.0,0.0
F8379,03/12/2023 07:56 UTC,30.0,24.0,89.0,0.0
F8379,03/12/2023 08:01 UTC,30.0,24.0,88.0,0.0
F8379,03/12/2023 08:06 UTC,30.0,24.0,87.0,0.0
F8379,03/12/2023 08:11 UTC,30.0,24.0,88.0,0.0
F8379,03/12/2023 08:16 UTC,30.0,24.0,88.0,1.0
F8379,03/12/2023 08:21 UTC,30.01,25.0,88.0,1.0
F8379,03/12/2023 08:26 UTC,30.01,25.0,88.0,1.0
F8379,03/12/2023 08:31 UTC,30.0,25.0,88.0,0.0
F8379,03/12/2023 08:36 UTC,30.0,25.0,88.0,0.0
F8379,03/12/2023 08:41 UTC,30.0,25.0,89.0,0.0
F8379,03/12/2023 08:46 UTC,30.01,25.0,88.0,0.0
F8379,03/12/2023 08:51 UTC,30.01,25.0,89.0,0.0
F8379,03/12/2023 08:56 UTC,30.01,25.0,89.0,0.0
F8379,03/12/2023 09:01 UTC,30.01,25.0,89.0,0.0
F8379,03/12/2023 09:06 UTC,30.01,25.0,89.0,1.0
F8379,03/12/2023 09:11 UTC,30.0,24.0,90.0,0.0
F8379,03/12/2023 09:16 UTC,30.01,24.0,91.0,0.0
F8379,03/12/2023 09:21 UTC,30.01,24.0,91.0,1.0
F8379,03/12/2023 09:26 UTC,30.0,24.0,92.0,0.0
F8379,03/12/2023 09:31 UTC,30.0,24.0,92.0,0.0
F8379,03/12/2023 09:36 UTC,30.01,24.0,92.0,1.0
F8379,03/12/2023 09:41 UTC,30.01,24.0,92.0,0.0
F8379,03/12/2023 09:46 UTC,30.01,24.0,93.0,0.0
F8379,03/12/2023 09:51 UTC,30.01,24.0,93.0,0.0
F8379,03/12/2023 09:56 UTC,30.0,24.0,93.0,0.0
F8379,03/12/2023 10:01 UTC,30.0,24.0,94.0,0.0
F8379,03/12/2023 10:06 UTC,30.0,24.0,94.0,0.0
F8379,03/12/2023 10:12 UTC,30.0,24.0,94.0,1.0
F8379,03/12/2023 10:17 UTC,30.0,24.0,95.0,0.0
F8379,03/12/2023 10:22 UTC,30.0,24.0,95.0,2.0
F8379,03/12/2023 10:27 UTC,30.0,24.0,95.0,0.0
F8379,03/12/2023 10:32 UTC,30.0,24.0,95.0,1.0
F8379,03/12/2023 10:37 UTC,29.99,24.0,95.0,0.0
F8379,03/12/2023 10:42 UTC,30.01,24.0,95.0,0.0
F8379,03/12/2023 10:47 UTC,30.0,24.0,95.0,0.0
F8379,03/12/2023 10:52 UTC,29.99,24.0,95.0,0.0
F8379,03/12/2023 10:57 UTC,30.0,24.0,96.0,0.0
F8379,03/12/2023 11:02 UTC,30.0,24.0,96.0,0.0
F8379,03/12/2023 11:07 UTC,30.0,24.0,96.0,0.0
F8379,03/12/2023 11:12 UTC,29.99,24.0,96.0,1.0
F8379,03/12/2023 11:17 UTC,29.99,24.0,96.0,0.0
F8379,03/12/2023 11:22 UTC,30.0,24.0,96.0,0.0
F8379,03/12/2023 11:27 UTC,30.0,24.0,97.0,0.0
F8379,03/12/2023 11:32 UTC,30.0,24.0,97.0,0.0
F8379,03/12/2023 11:37 UTC,30.0,24.0,97.0,0.0
F8379,03/12/2023 11:42 UTC,30.0,24.0,97.0,0.0
F8379,03/12/2023 11:47 UTC,29.99,24.0,97.0,1.0
F8379,03/12/2023 11:52 UTC,30.0,24.0,97.0,0.0
F8379,03/12/2023 11:57 UTC,30.01,24.0,97.0,0.0
F8379,03/12/2023 12:02 UTC,30.0,24.0,97.0,0.0
F8379,03/12/2023 12:07 UTC,30.0,24.0,97.0,2.0
F8379,03/12/2023 12:12 UTC,30.0,24.0,97.0,1.0
F8379,03/12/2023 12:17 UTC,30.0,23.0,97.0,0.0
F8379,03/12/2023 12:22 UTC,30.0,23.0,97.0,0.0
F8379,03/12/2023 12:27 UTC,29.99,23.0,97.0,0.0
F8379,03/12/2023 12:32 UTC,30.0,23.0,98.0,0.0
F8379,03/12/2023 12:37 UTC,30.0,24.0,98.0,0.0
F8379,03/12/2023 12:42 UTC,29.99,24.0,98.0,0.0
F8379,03/12/2023 12:47 UTC,30.0,24.0,98.0,0.0
F8379,03/12/2023 12:52 UTC,30.0,24.0,98.0,0.0
F8379,03/12/2023 12:57 UTC,29.99,24.0,98.0,0.0
F8379,03/12/2023 13:02 UTC,29.99,24.0,98.0,0.0
F8379,03/12/2023 13:07 UTC,29.99,24.0,98.0,0.0
F8379,03/12/2023 13:12 UTC,29.99,24.0,98.0,0.0
F8379,03/12/2023 13:17 UTC,29.98,24.0,98.0,0.0
F8379,03/12/2023 13:22 UTC,29.98,24.0,98.0,0.0
F8379,03/12/2023 13:27 UTC,29.99,24.0,98.0,0.0
F8379,03/12/2023 13:32 UTC,29.99,24.0,98.0,0.0
F8379,03/12/2023 13:37 UTC,29.99,24.0,98.0,0.0
F8379,03/12/2023 13:42 UTC,29.99,24.0,98.0,0.0
F8379,03/12/2023 13:47 UTC,30.0,24.0,98.0,0.0
F8379,03/12/2023 13:52 UTC,29.99,24.0,98.0,0.0
F8379,03/12/2023 13:57 UTC,29.99,24.0,98.0,0.0
F8379,03/12/2023 14:02 UTC,30.0,24.0,98.0,0.0
F8379,03/12/2023 14:07 UTC,30.0,24.0,98.0,0.0
F8379,03/12/2023 14:12 UTC,30.0,25.0,98.0,0.0
F8379,03/12/2023 14:17 UTC,30.0,25.0,98.0,0.0
F8379,03/12/2023 14:22 UTC,29.99,25.0,98.0,0.0
F8379,03/12/2023 14:27 UTC,29.99,25.0,98.0,3.0
F8379,03/12/2023 14:33 UTC,29.99,25.0,98.0,1.0
F8379,03/12/2023 14:38 UTC,30.0,25.0,98.0,0.0
F8379,03/12/2023 14:43 UTC,30.0,25.0,98.0,0.0
F8379,03/12/2023 14:48 UTC,29.99,26.0,98.0,0.0
F8379,03/12/2023 14:53 UTC,30.0,26.0,98.0,0.0
F8379,03/12/2023 14:58 UTC,30.0,25.0,98.0,0.0
F8379,03/12/2023 15:03 UTC,30.01,26.0,98.0,0.0
F8379,03/12/2023 15:08 UTC,30.0,26.0,97.0,0.0
F8379,03/12/2023 15:13 UTC,30.01,26.0,97.0,0.0
F8379,03/12/2023 15:18 UTC,30.02,26.0,97.0,0.0
F8379,03/12/2023 15:23 UTC,30.02,26.0,97.0,0.0
F8379,03/12/2023 15:28 UTC,30.02,27.0,97.0,0.0
F8379,03/12/2023 15:33 UTC,30.02,26.0,97.0,0.0
F8379,03/12/2023 15:38 UTC,30.03,27.0,96.0,0.0
F8379,03/12/2023 15:43 UTC,30.02,28.0,96.0,0.0
F8379,03/12/2023 15:48 UTC,30.02,28.0,95.0,0.0
F8379,03/12/2023 15:53 UTC,30.03,28.0,95.0,0.0
F8379,03/12/2023 15:58 UTC,30.03,28.0,94.0,0.0
F8379,03/12/2023 16:03 UTC,30.02,28.0,93.0,0.0
F8379,03/12/2023 16:08 UTC,30.03,28.0,93.0,0.0
F8379,03/12/2023 16:13 UTC,30.04,29.0,92.0,0.0
F8379,03/12/2023 16:18 UTC,30.03,30.0,91.0,0.0
F8379,03/12/2023 16:23 UTC,30.03,32.0,88.0,0.0
F8379,03/12/2023 16:28 UTC,30.03,32.0,86.0,0.0
F8379,03/12/2023 16:33 UTC,30.04,31.0,85.0,0.0
F8379,03/12/2023 16:38 UTC,30.04,31.0,86.0,0.0
F8379,03/12/2023 16:43 UTC,30.04,32.0,85.0,0.0
F8379,03/12/2023 16:48 UTC,30.05,32.0,85.0,0.0
F8379,03/12/2023 16:53 UTC,30.05,33.0,84.0,0.0
F8379,03/12/2023 16:58 UTC,30.05,33.0,82.0,0.0
F8379,03/12/2023 17:03 UTC,30.05,35.0,82.0,0.0
F8379,03/12/2023 17:08 UTC,30.05,33.0,81.0,0.0
F8379,03/12/2023 17:13 UTC,30.06,32.0,84.0,0.0
F8379,03/12/2023 17:18 UTC,30.05,32.0,85.0,0.0
F8379,03/12/2023 17:23 UTC,30.06,32.0,85.0,0.0
F8379,03/12/2023 17:28 UTC,30.05,32.0,86.0,0.0
F8379,03/12/2023 17:33 UTC,30.06,32.0,86.0,0.0
F8379,03/12/2023 17:38 UTC,30.05,32.0,86.0,0.0
F8379,03/12/2023 17:43 UTC,30.06,33.0,85.0,0.0
F8379,03/12/2023 17:48 UTC,30.05,35.0,85.0,0.0
F8379,03/12/2023 17:53 UTC,30.05,36.0,80.0,0.0
F8379,03/12/2023 17:58 UTC,30.05,36.0,79.0,0.0
F8379,03/12/2023 18:03 UTC,30.05,35.0,81.0,0.0
F8379,03/12/2023 18:08 UTC,30.05,36.0,82.0,0.0
F8379,03/12/2023 18:14 UTC,30.05,36.0,82.0,0.0
F8379,03/12/2023 18:19 UTC,30.05,40.0,76.0,0.0
F8379,03/12/2023 18:24 UTC,30.05,41.0,72.0,0.0
F8379,03/12/2023 18:29 UTC,30.06,42.0,71.0,0.0
F8379,03/12/2023 18:34 UTC,30.06,38.0,77.0,0.0
F8379,03/12/2023 18:39 UTC,30.05,36.0,81.0,0.0
F8379,03/12/2023 18:44 UTC,30.05,36.0,82.0,0.0
F8379,03/12/2023 18:49 UTC,30.05,38.0,80.0,0.0
F8379,03/12/2023 18:54 UTC,30.05,41.0,76.0,5.0
F8379,03/12/2023 18:59 UTC,30.05,38.0,81.0,3.0
F8379,03/12/2023 19:04 UTC,30.05,38.0,82.0,5.0
F8379,03/12/2023 19:09 UTC,30.05,36.0,84.0,5.99
F8379,03/12/2023 19:14 UTC,30.05,36.0,85.0,5.0
F8379,03/12/2023 19:19 UTC,30.05,37.0,85.0,7.0
F8379,03/12/2023 19:24 UTC,30.05,37.0,86.0,8.0
F8379,03/12/2023 19:29 UTC,30.05,37.0,86.0,5.99
F8379,03/12/2023 19:34 UTC,30.05,37.0,85.0,7.0
F8379,03/12/2023 19:39 UTC,30.06,37.0,85.0,9.0
F8379,03/12/2023 19:44 UTC,30.05,37.0,85.0,5.0
F8379,03/12/2023 19:49 UTC,30.05,36.0,86.0,9.0
F8379,03/12/2023 19:54 UTC,30.05,37.0,86.0,11.0
F8379,03/12/2023 19:59 UTC,30.06,36.0,87.0,8.0
F8379,03/12/2023 20:04 UTC,30.05,36.0,87.0,12.0
F8379,03/12/2023 20:09 UTC,30.05,36.0,86.0,11.0
F8379,03/12/2023 20:14 UTC,30.05,37.0,86.0,11.0
F8379,03/12/2023 20:19 UTC,30.04,37.0,86.0,11.0
F8379,03/12/2023 20:24 UTC,30.05,37.0,85.0,11.0
F8379,03/12/2023 20:29 UTC,30.05,36.0,87.0,8.0
F8379,03/12/2023 20:34 UTC,30.04,36.0,87.0,10.0
F8379,03/12/2023 20:39 UTC,30.05,36.0,87.0,9.0
F8379,03/12/2023 20:44 UTC,30.04,37.0,86.0,10.0
F8379,03/12/2023 20:49 UTC,30.05,36.0,86.0,12.0
F8379,03/12/2023 20:54 UTC,30.04,36.0,88.0,9.0
F8379,03/12/2023 20:59 UTC,30.04,36.0,89.0,10.0
F8379,03/12/2023 21:04 UTC,30.04,35.0,90.0,9.0
F8379,03/12/2023 21:09 UTC,30.04,35.0,90.0,9.0
F8379,03/12/2023 21:14 UTC,30.04,35.0,90.0,11.0
F8379,03/12/2023 21:19 UTC,30.04,36.0,89.0,11.0
F8379,03/12/2023 21:24 UTC,30.04,36.0,89.0,12.0
F8379,03/12/2023 21:29 UTC,30.05,36.0,89.0,12.0
F8379,03/12/2023 21:34 UTC,30.04,35.0,89.0,7.0
F8379,03/12/2023 21:39 UTC,30.04,36.0,88.0,12.0
F8379,03/12/2023 21:44 UTC,30.05,36.0,89.0,11.0
F8379,03/12/2023 21:49 UTC,30.03,35.0,90.0,11.0
F8379,03/12/2023 21:54 UTC,30.04,35.0,91.0,9.0
F8379,03/12/2023 21:59 UTC,30.05,35.0,90.0,9.0
F8379,03/12/2023 22:05 UTC,30.05,35.0,90.0,9.0
F8379,03/12/2023 22:10 UTC,30.05,35.0,91.0,12.0
F8379,03/12/2023 22:15 UTC,30.04,36.0,90.0,9.0
F8379,03/12/2023 22:20 UTC,30.05,35.0,90.0,9.0
F8379,03/12/2023 22:25 UTC,30.05,35.0,90.0,11.0
F8379,03/12/2023 22:30 UTC,30.05,35.0,91.0,9.0
F8379,03/12/2023 22:35 UTC,30.05,35.0,91.0,11.0
F8379,03/12/2023 22:40 UTC,30.05,35.0,90.0,11.0
F8379,03/12/2023 22:45 UTC,30.05,35.0,89.0,11.0
F8379,03/12/2023 22:50 UTC,30.05,35.0,89.0,9.0
F8379,03/12/2023 22:55 UTC,30.05,35.0,89.0,11.0
F8379,03/12/2023 23:00 UTC,30.05,35.0,90.0,10.0
F8379,03/12/2023 23:05 UTC,30.05,36.0,89.0,7.0
F8379,03/12/2023 23:10 UTC,30.05,35.0,89.0,10.0
F8379,03/12/2023 23:15 UTC,30.06,36.0,88.0,9.0
F8379,03/12/2023 23:20 UTC,30.05,36.0,87.0,12.0
F8379,03/12/2023 23:25 UTC,30.05,35.0,87.0,12.0
F8379,03/12/2023 23:30 UTC,30.06,35.0,87.0,10.0
F8379,03/12/2023 23:35 UTC,30.05,35.0,88.0,8.0
F8379,03/12/2023 23:40 UTC,30.06,35.0,89.0,8.0
F8379,03/12/2023 23:45 UTC,30.06,35.0,90.0,5.99
F8379,03/12/2023 23:50 UTC,30.06,35.0,90.0,5.99
F8379,03/12/2023 23:55 UTC,30.06,35.0,90.0,9.0
F8379,03/13/2023 00:00 UTC,30.06,35.0,91.0,7.0
F8379,03/13/2023 00:05 UTC,30.07,34.0,92.0,8.0
F8379,03/13/2023 00:10 UTC,30.07,34.0,92.0,7.0
F8379,03/13/2023 00:15 UTC,30.07,34.0,92.0,5.0
F8379,03/13/2023 00:20 UTC,30.07,34.0,91.0,4.0
F8379,03/13/2023 00:25 UTC,30.06,34.0,91.0,4.0
F8379,03/13/2023 00:30 UTC,30.06,34.0,91.0,4.0
F8379,03/13/2023 00:35 UTC,30.07,34.0,91.0,5.0
F8379,03/13/2023 00:40 UTC,30.06,34.0,91.0,5.0
F8379,03/13/2023 00:45 UTC,30.06,34.0,90.0,7.0
F8379,03/13/2023 00:50 UTC,30.07,34.0,90.0,7.0
F8379,03/13/2023 00:55 UTC,30.07,35.0,88.0,7.0
F8379,03/13/2023 01:00 UTC,30.06,35.0,88.0,5.99
F8379,03/13/2023 01:05 UTC,30.07,35.0,88.0,5.0
F8379,03/13/2023 01:10 UTC,30.07,35.0,88.0,5.99
F8379,03/13/2023 01:15 UTC,30.07,34.0,89.0,5.0
F8379,03/13/2023 01:20 UTC,30.07,34.0,89.0,2.0
F8379,03/13/2023 01:25 UTC,30.06,34.0,89.0,1.0
F8379,03/13/2023 01:30 UTC,30.07,34.0,89.0,1.0
F8379,03/13/2023 01:35 UTC,30.07,33.0,90.0,0.0
F8379,03/13/2023 01:40 UTC,30.07,33.0,92.0,2.0
F8379,03/13/2023 01:46 UTC,30.07,33.0,93.0,0.0
F8379,03/13/2023 01:51 UTC,30.08,32.0,94.0,1.0
F8379,03/13/2023 01:56 UTC,30.09,33.0,94.0,1.0
F8379,03/13/2023 02:01 UTC,30.09,33.0,92.0,2.0
F8379,03/13/2023 02:06 UTC,30.09,34.0,90.0,1.0
F8379,03/13/2023 02:11 UTC,30.08,34.0,89.0,1.0
F8379,03/13/2023 02:16 UTC,30.08,34.0,89.0,2.0
F8379,03/13/2023 02:21 UTC,30.09,34.0,89.0,0.0
F8379,03/13/2023 02:26 UTC,30.08,34.0,89.0,0.0
F8379,03/13/2023 02:31 UTC,30.08,33.0,90.0,0.0
F8379,03/13/2023 02:36 UTC,30.09,33.0,92.0,0.0
F8379,03/13/2023 02:41 UTC,30.09,33.0,93.0,0.0
F8379,03/13/2023 02:46 UTC,30.09,33.0,93.0,0.0
F8379,03/13/2023 02:51 UTC,30.1,33.0,93.0,0.0
F8379,03/13/2023 02:56 UTC,30.09,33.0,93.0,0.0
F8379,03/13/2023 03:01 UTC,30.09,33.0,93.0,0.0
F8379,03/13/2023 03:06 UTC,30.1,33.0,92.0,0.0
F8379,03/13/2023 03:11 UTC,30.1,33.0,92.0,0.0
F8379,03/13/2023 03:16 UTC,30.1,32.0,92.0,0.0
F8379,03/13/2023 03:21 UTC,30.1,31.0,92.0,0.0
F8379,03/13/2023 03:26 UTC,30.1,30.0,93.0,0.0
F8379,03/13/2023 03:31 UTC,30.1,30.0,93.0,0.0
F8379,03/13/2023 03:36 UTC,30.1,30.0,94.0,0.0
F8379,03/13/2023 03:41 UTC,30.11,30.0,94.0,0.0
F8379,03/13/2023 03:46 UTC,30.11,29.0,95.0,0.0
F8379,03/13/2023 03:51 UTC,30.11,30.0,95.0,0.0
F8379,03/13/2023 03:56 UTC,30.11,29.0,96.0,0.0
F8379,03/13/2023 04:01 UTC,30.11,29.0,96.0,0.0
F8379,03/13/2023 04:06 UTC,30.11,28.0,96.0,0.0
F8379,03/13/2023 04:11 UTC,30.11,28.0,96.0,0.0
F8379,03/13/2023 04:16 UTC,30.11,28.0,97.0,0.0
F8379,03/13/2023 04:21 UTC,30.11,28.0,97.0,0.0
F8379,03/13/2023 04:26 UTC,30.11,28.0,97.0,0.0
F8379,03/13/2023 04:31 UTC,30.11,27.0,97.0,1.0
F8379,03/13/2023 04:36 UTC,30.12,28.0,97.0,0.0
F8379,03/13/2023 04:41 UTC,30.11,28.0,97.0,0.0
F8379,03/13/2023 04:46 UTC,30.11,28.0,98.0,1.0
F8379,03/13/2023 04:51 UTC,30.11,28.0,98.0,0.0
F8379,03/13/2023 04:56 UTC,30.12,28.0,97.0,2.0
F8379,03/13/2023 05:01 UTC,30.12,27.0,98.0,0.0
F8379,03/13/2023 05:06 UTC,30.11,28.0,98.0,0.0
F8379,03/13/2023 05:11 UTC,30.11,28.0,98.0,0.0
F8379,03/13/2023 05:16 UTC,30.11,27.0,98.0,0.0
F8379,03/13/2023 05:21 UTC,30.11,27.0,98.0,0.0
F8379,03/13/2023 05:26 UTC,30.11,27.0,98.0,0.0
F8379,03/13/2023 05:31 UTC,30.11,26.0,98.0,0.0
F8379,03/13/2023 05:36 UTC,30.11,26.0,98.0,0.0
F8379,03/13/2023 05:41 UTC,30.12,25.0,98.0,0.0
F8379,03/13/2023 05:46 UTC,30.12,25.0,98.0,0.0
F8379,03/13/2023 05:51 UTC,30.11,26.0,98.0,0.0
F8379,03/13/2023 05:57 UTC,30.11,25.0,98.0,0.0
F8379,03/13/2023 06:02 UTC,30.11,25.0,98.0,0.0
F8379,03/13/2023 06:07 UTC,30.11,25.0,98.0,0.0
F8379,03/13/2023 06:12 UTC,30.11,24.0,99.0,0.0
F8379,03/13/2023 06:17 UTC,30.11,25.0,99.0,0.0
F8379,03/13/2023 06:22 UTC,30.11,25.0,99.0,0.0
F8379,03/13/2023 06:27 UTC,30.12,25.0,99.0,0.0
F8379,03/13/2023 06:32 UTC,30.11,26.0,99.0,0.0
F8379,03/13/2023 06:37 UTC,30.11,26.0,99.0,0.0
F8379,03/13/2023 06:42 UTC,30.11,26.0,99.0,0.0
F8379,03/13/2023 06:47 UTC,30.11,26.0,99.0,0.0
F8379,03/13/2023 06:52 UTC,30.11,25.0,99.0,0.0
F8379,03/13/2023 06:57 UTC,30.11,25.0,99.0,0.0
F8379,03/13/2023 07:02 UTC,30.11,27.0,99.0,0.0
F8379,03/13/2023 07:07 UTC,30.11,27.0,99.0,0.0
F8379,03/13/2023 07:12 UTC,30.11,27.0,99.0,0.0
F8379,03/13/2023 07:17 UTC,30.11,27.0,99.0,0.0
F8379,03/13/2023 07:22 UTC,30.1,27.0,99.0,0.0
F8379,03/13/2023 07:27 UTC,30.11,27.0,99.0,0.0
F8379,03/13/2023 07:32 UTC,30.11,26.0,99.0,0.0
F8379,03/13/2023 07:37 UTC,30.11,26.0,99.0,0.0
F8379,03/13/2023 07:42 UTC,30.11,26.0,99.0,0.0
F8379,03/13/2023 07:47 UTC,30.11,26.0,99.0,0.0
F8379,03/13/2023 07:52 UTC,30.09,27.0,99.0,0.0
F8379,03/13/2023 07:57 UTC,30.1,29.0,99.0,0.0
F8379,03/13/2023 08:02 UTC,30.1,29.0,99.0,0.0
F8379,03/13/2023 08:07 UTC,30.1,29.0,99.0,0.0
F8379,03/13/2023 08:12 UTC,30.1,29.0,99.0,0.0
F8379,03/13/2023 08:17 UTC,30.11,29.0,99.0,0.0
F8379,03/13/2023 08:22 UTC,30.11,29.0,99.0,0.0
F8379,03/13/2023 08:27 UTC,30.11,30.0,99.0,0.0
F8379,03/13/2023 08:32 UTC,30.11,30.0,99.0,0.0
F8379,03/13/2023 08:37 UTC,30.11,30.0,99.0,0.0
F8379,03/13/2023 08:42 UTC,30.11,30.0,99.0,0.0
