Station_ID,Date_Time,KU42Press,KU42Temp,KU42Humidity,KU42Wind,KU42Cloud3,KU42Cloud1,KU42Cloud2,KU42Vis
KU42,04/02/2023 20:15 UTC,29.88,47.48,71.3,13.81,,703.0,804.0,10.0
KU42,04/02/2023 20:35 UTC,29.88,49.28,68.07,14.96,903.0,172.0,702.0,10.0
KU42,04/02/2023 20:55 UTC,29.87,49.46,67.14,14.96,1003.0,172.0,702.0,10.0
KU42,04/02/2023 21:15 UTC,29.86,49.46,64.36,14.96,,172.0,904.0,10.0
KU42,04/02/2023 21:35 UTC,29.85,49.82,62.61,14.96,1203.0,192.0,1003.0,10.0
KU42,04/02/2023 21:55 UTC,29.84,49.46,62.12,12.66,,212.0,1003.0,10.0
KU42,04/02/2023 22:15 UTC,29.82,50.0,60.03,12.66,,232.0,1102.0,10.0
KU42,04/02/2023 22:35 UTC,29.81,49.46,60.81,11.51,,1102.0,,10.0
KU42,04/02/2023 22:55 UTC,29.81,48.92,62.49,10.36,,1203.0,,10.0
KU42,04/02/2023 23:15 UTC,29.79,47.84,64.61,11.51,,1203.0,,10.0
KU42,04/02/2023 23:35 UTC,29.79,47.84,64.61,10.36,,1204.0,,10.0
KU42,04/02/2023 23:55 UTC,29.78,46.94,65.89,10.36,,1002.0,1204.0,10.0
KU42,04/03/2023 00:15 UTC,29.77,46.22,67.23,10.36,,1002.0,1203.0,10.0
KU42,04/03/2023 00:35 UTC,29.76,45.5,69.08,10.36,,1002.0,1203.0,10.0
KU42,04/03/2023 00:55 UTC,29.75,44.96,70.51,11.51,,1004.0,,10.0
KU42,04/03/2023 01:15 UTC,29.75,44.6,70.98,11.51,,1104.0,,10.0
KU42,04/03/2023 01:35 UTC,29.74,44.6,72.0,11.51,,1104.0,,10.0
KU42,04/03/2023 01:55 UTC,29.74,43.7,73.46,17.26,,852.0,1004.0,10.0
KU42,04/03/2023 02:15 UTC,29.74,42.44,79.33,14.96,,854.0,,10.0
KU42,04/03/2023 02:35 UTC,29.73,41.9,80.99,13.81,,292.0,854.0,10.0
KU42,04/03/2023 02:55 UTC,29.72,41.54,77.57,12.66,854.0,293.0,603.0,10.0
KU42,04/03/2023 03:15 UTC,29.72,41.36,74.28,11.51,1104.0,292.0,752.0,10.0
KU42,04/03/2023 03:35 UTC,29.72,41.36,73.21,9.21,,1004.0,,10.0
KU42,04/03/2023 03:55 UTC,29.71,41.36,73.21,14.96,904.0,302.0,803.0,10.0
KU42,04/03/2023 04:15 UTC,29.72,41.0,73.18,13.81,804.0,282.0,753.0,10.0
KU42,04/03/2023 04:35 UTC,29.71,40.46,75.27,14.96,424.0,283.0,343.0,10.0
KU42,04/03/2023 04:55 UTC,29.72,39.2,82.54,11.51,554.0,282.0,343.0,10.0
KU42,04/03/2023 05:15 UTC,29.7,38.48,86.75,5.75,354.0,83.0,263.0,7.0
KU42,04/03/2023 05:35 UTC,29.7,38.3,89.9,4.6,,84.0,,7.0
KU42,04/03/2023 05:55 UTC,29.68,37.94,91.18,8.06,,84.0,,10.0
KU42,04/03/2023 06:15 UTC,29.67,37.58,92.48,9.21,,64.0,,10.0
KU42,04/03/2023 06:35 UTC,29.68,37.4,92.47,10.36,,44.0,,10.0
KU42,04/03/2023 06:55 UTC,29.67,36.68,93.11,11.51,,44.0,,10.0
KU42,04/03/2023 07:15 UTC,29.67,36.5,93.77,10.36,,44.0,,10.0
KU42,04/03/2023 07:35 UTC,29.67,35.96,95.12,11.51,,44.0,,10.0
KU42,04/03/2023 07:55 UTC,29.67,35.78,94.43,10.36,,44.0,,10.0
KU42,04/03/2023 08:15 UTC,29.67,35.6,94.43,12.66,,44.0,,5.0
KU42,04/03/2023 08:35 UTC,29.67,35.6,93.75,12.66,174.0,63.0,103.0,3.0
KU42,04/03/2023 08:55 UTC,29.66,35.42,94.42,6.91,,63.0,104.0,5.0
KU42,04/03/2023 09:15 UTC,29.66,35.24,94.42,9.21,,64.0,,2.0
KU42,04/03/2023 09:35 UTC,29.66,35.06,95.1,8.06,,74.0,,0.75
KU42,04/03/2023 09:55 UTC,29.66,35.06,95.1,6.91,,54.0,,1.0
KU42,04/03/2023 10:15 UTC,29.66,35.06,95.1,8.06,,94.0,,3.0
KU42,04/03/2023 10:35 UTC,29.65,35.24,95.1,9.21,,52.0,124.0,2.5
KU42,04/03/2023 11:15 UTC,29.65,35.06,95.1,4.6,,54.0,,2.5
KU42,04/03/2023 11:35 UTC,29.66,35.06,95.1,0.0,,53.0,184.0,4.0
KU42,04/03/2023 12:15 UTC,29.64,35.24,95.1,0.0,,84.0,,1.25
KU42,04/03/2023 12:35 UTC,29.63,34.7,95.09,0.0,,24.0,,2.0
KU42,04/03/2023 12:55 UTC,29.62,34.7,95.09,0.0,,44.0,,3.0
KU42,04/03/2023 13:15 UTC,29.62,34.7,94.4,0.0,174.0,43.0,83.0,2.0
KU42,04/03/2023 13:35 UTC,29.62,34.7,95.09,0.0,264.0,42.0,173.0,2.5
KU42,04/03/2023 13:55 UTC,29.62,35.06,95.78,0.0,,43.0,124.0,1.0
KU42,04/03/2023 14:15 UTC,29.62,35.06,95.78,3.45,164.0,43.0,113.0,1.25
KU42,04/03/2023 14:35 UTC,29.61,35.6,95.11,3.45,,43.0,114.0,1.0
KU42,04/03/2023 15:15 UTC,29.59,35.24,95.1,0.0,,54.0,,1.0
KU42,04/03/2023 15:35 UTC,29.58,35.06,95.78,0.0,,54.0,,2.5
KU42,04/03/2023 15:55 UTC,29.58,35.06,95.78,0.0,,34.0,,4.0
KU42,04/03/2023 16:15 UTC,29.57,35.6,94.43,0.0,484.0,32.0,113.0,10.0
KU42,04/03/2023 16:55 UTC,29.58,36.5,90.47,0.0,394.0,112.0,333.0,10.0
KU42,04/03/2023 17:35 UTC,29.57,37.76,82.44,0.0,,464.0,,10.0
KU42,04/03/2023 17:55 UTC,29.58,37.76,82.44,6.91,464.0,142.0,193.0,7.0
KU42,04/03/2023 18:15 UTC,29.58,37.58,83.62,6.91,,143.0,194.0,10.0
KU42,04/03/2023 18:35 UTC,29.57,37.4,86.68,8.06,224.0,102.0,173.0,5.0
KU42,04/03/2023 18:55 UTC,29.57,37.4,87.31,10.36,244.0,72.0,123.0,5.0
KU42,04/03/2023 19:15 UTC,29.57,37.4,87.94,11.51,314.0,72.0,123.0,4.0
KU42,04/03/2023 19:35 UTC,29.55,37.04,89.84,16.11,,53.0,244.0,4.0
KU42,04/03/2023 19:55 UTC,29.55,37.04,89.2,11.51,224.0,53.0,163.0,5.0
KU42,04/03/2023 20:15 UTC,29.54,37.04,90.49,14.96,,54.0,,4.0
KU42,04/03/2023 20:35 UTC,29.54,36.68,90.47,16.11,,54.0,,3.0
KU42,04/03/2023 20:55 UTC,29.54,36.14,91.76,16.11,,53.0,114.0,1.5
KU42,04/03/2023 21:15 UTC,29.54,35.96,92.42,13.81,,54.0,,2.0
KU42,04/03/2023 21:35 UTC,29.53,35.6,92.41,18.41,,54.0,,0.5
KU42,04/03/2023 21:55 UTC,29.53,35.78,90.44,11.51,294.0,73.0,183.0,1.5
KU42,04/03/2023 22:15 UTC,29.53,35.6,92.41,13.81,,74.0,,4.0
KU42,04/03/2023 22:35 UTC,29.53,35.6,91.74,14.96,,54.0,,5.0
KU42,04/03/2023 22:55 UTC,29.53,35.6,91.08,14.96,,53.0,114.0,7.0
KU42,04/03/2023 23:15 UTC,29.53,35.78,91.09,18.41,,73.0,114.0,5.0
KU42,04/03/2023 23:35 UTC,29.54,35.24,90.41,21.86,,73.0,114.0,5.0
KU42,04/03/2023 23:55 UTC,29.54,34.7,91.71,19.56,,54.0,,3.0
KU42,04/04/2023 00:15 UTC,29.55,33.98,92.35,25.32,,54.0,,1.5
KU42,04/04/2023 00:35 UTC,29.55,33.8,93.02,21.86,,54.0,,1.5
KU42,04/04/2023 00:55 UTC,29.55,33.26,94.37,24.17,,54.0,,0.75
KU42,04/04/2023 01:15 UTC,29.55,32.9,94.36,26.47,,54.0,,0.5
KU42,04/04/2023 01:35 UTC,29.56,32.72,93.67,26.47,,74.0,,0.75
KU42,04/04/2023 01:55 UTC,29.56,32.18,95.03,24.17,,74.0,,0.75
KU42,04/04/2023 02:15 UTC,29.57,32.0,94.34,28.77,,54.0,,1.0
KU42,04/04/2023 02:35 UTC,29.57,32.0,93.65,21.86,,53.0,134.0,1.25
KU42,04/04/2023 02:55 UTC,29.58,32.0,92.96,25.32,,74.0,,1.0
KU42,04/04/2023 03:15 UTC,29.58,32.0,94.34,19.56,,74.0,,1.0
KU42,04/04/2023 03:35 UTC,29.58,32.0,92.96,24.17,,74.0,,1.0
KU42,04/04/2023 03:55 UTC,29.59,32.0,92.28,20.71,,74.0,,0.75
KU42,04/04/2023 04:15 UTC,29.6,32.0,92.96,18.41,,74.0,,1.25
KU42,04/04/2023 04:35 UTC,29.6,31.64,92.27,25.32,,54.0,,0.75
KU42,04/04/2023 04:55 UTC,29.6,31.28,92.26,21.86,,54.0,,0.5
KU42,04/04/2023 05:15 UTC,29.6,31.46,92.27,20.71,,54.0,,0.75
KU42,04/04/2023 05:35 UTC,29.6,30.92,92.93,21.86,,54.0,,1.0
KU42,04/04/2023 05:55 UTC,29.61,30.74,92.24,20.71,,84.0,,1.25
KU42,04/04/2023 06:15 UTC,29.61,30.56,92.23,20.71,,44.0,,0.75
KU42,04/04/2023 06:35 UTC,29.61,30.2,92.91,18.41,,44.0,,1.0
KU42,04/04/2023 06:55 UTC,29.61,30.2,92.91,19.56,,64.0,,1.75
KU42,04/04/2023 07:15 UTC,29.61,30.02,92.22,17.26,,64.0,,2.5
KU42,04/04/2023 07:35 UTC,29.61,30.02,92.22,13.81,,64.0,,1.25
KU42,04/04/2023 07:55 UTC,29.62,30.02,92.22,13.81,,64.0,,1.5
KU42,04/04/2023 08:15 UTC,29.62,30.2,92.22,16.11,,44.0,,0.75
KU42,04/04/2023 08:35 UTC,29.61,30.2,92.91,17.26,,44.0,,1.0
KU42,04/04/2023 08:55 UTC,29.61,30.02,92.22,12.66,,44.0,,1.25
KU42,04/04/2023 09:15 UTC,29.62,29.84,92.21,17.26,,84.0,,1.75
KU42,04/04/2023 09:35 UTC,29.62,30.02,92.22,14.96,,84.0,,1.75
KU42,04/04/2023 09:55 UTC,29.62,29.12,92.18,18.41,,44.0,,0.75
KU42,04/04/2023 10:15 UTC,29.62,29.3,91.51,19.56,,44.0,,0.75
KU42,04/04/2023 10:35 UTC,29.62,29.3,92.19,12.66,,44.0,,0.75
KU42,04/04/2023 10:55 UTC,29.62,29.48,92.2,13.81,,44.0,,0.75
KU42,04/04/2023 11:15 UTC,29.62,29.12,90.82,18.41,,44.0,,0.75
KU42,04/04/2023 11:35 UTC,29.62,28.76,90.81,14.96,224.0,83.0,153.0,2.0
KU42,04/04/2023 11:55 UTC,29.63,28.4,90.12,12.66,384.0,142.0,233.0,3.0
KU42,04/04/2023 12:15 UTC,29.63,28.22,88.77,9.21,,273.0,334.0,4.0
KU42,04/04/2023 12:35 UTC,29.64,28.22,87.45,12.66,,252.0,314.0,2.5
KU42,04/04/2023 12:55 UTC,29.65,28.22,86.14,9.21,324.0,192.0,263.0,4.0
KU42,04/04/2023 13:15 UTC,29.65,28.4,81.72,8.06,354.0,222.0,293.0,7.0
KU42,04/04/2023 13:35 UTC,29.66,28.76,77.53,6.91,354.0,243.0,303.0,7.0
KU42,04/04/2023 13:55 UTC,29.66,29.12,69.18,6.91,,242.0,334.0,10.0
KU42,04/04/2023 14:15 UTC,29.67,29.3,67.1,10.36,,334.0,,10.0
KU42,04/04/2023 14:35 UTC,29.67,29.66,65.62,10.36,,364.0,,10.0
KU42,04/04/2023 14:55 UTC,29.68,29.84,64.64,11.51,,383.0,444.0,10.0
KU42,04/04/2023 15:15 UTC,29.69,30.2,63.7,8.06,494.0,332.0,423.0,10.0
KU42,04/04/2023 15:35 UTC,29.7,30.92,61.86,5.75,494.0,342.0,433.0,10.0
KU42,04/04/2023 15:55 UTC,29.7,31.1,61.89,5.75,,404.0,,10.0
KU42,04/04/2023 16:15 UTC,29.71,31.64,60.08,5.75,,404.0,,10.0
KU42,04/04/2023 16:35 UTC,29.72,31.64,62.92,5.75,,424.0,,10.0
KU42,04/04/2023 16:55 UTC,29.73,31.82,64.9,3.45,,404.0,,10.0
KU42,04/04/2023 17:15 UTC,29.74,32.0,64.43,3.45,,424.0,,10.0
KU42,04/04/2023 17:35 UTC,29.75,31.1,79.52,8.06,424.0,113.0,223.0,5.0
KU42,04/04/2023 17:55 UTC,29.76,31.1,82.55,10.36,204.0,113.0,153.0,2.0
KU42,04/04/2023 18:15 UTC,29.77,31.1,81.93,6.91,194.0,92.0,123.0,2.0
KU42,04/04/2023 18:35 UTC,29.77,31.64,80.76,6.91,,94.0,,1.75
KU42,04/04/2023 19:15 UTC,29.78,31.82,81.99,4.6,,94.0,,1.0
KU42,04/04/2023 19:35 UTC,29.79,32.0,80.79,0.0,,93.0,144.0,1.25
KU42,04/04/2023 19:55 UTC,29.79,32.18,79.61,0.0,184.0,92.0,122.0,1.25
KU42,04/04/2023 20:15 UTC,29.81,32.54,79.64,0.0,,193.0,254.0,1.5
KU42,04/04/2023 20:35 UTC,29.81,32.0,84.47,0.0,,164.0,,1.0
KU42,04/04/2023 21:15 UTC,29.82,32.72,85.78,0.0,354.0,82.0,273.0,4.0
KU42,04/04/2023 21:35 UTC,29.83,32.9,82.68,0.0,334.0,172.0,243.0,2.5
KU42,04/04/2023 22:35 UTC,29.85,33.08,85.8,5.75,144.0,62.0,103.0,2.0
KU42,04/04/2023 22:55 UTC,29.86,32.18,90.28,0.0,,84.0,,0.5
KU42,04/04/2023 23:15 UTC,29.87,32.0,92.96,5.75,,34.0,,0.25
KU42,04/04/2023 23:35 UTC,29.88,32.0,92.28,4.6,,34.0,,0.25
KU42,04/04/2023 23:55 UTC,29.89,31.82,92.28,0.0,,34.0,,-0.25
KU42,04/05/2023 00:15 UTC,29.9,31.64,92.95,3.45,,54.0,,0.5
KU42,04/05/2023 00:35 UTC,29.9,31.64,92.95,0.0,,54.0,,0.25
KU42,04/05/2023 00:55 UTC,29.9,31.82,92.96,0.0,,73.0,124.0,1.25
KU42,04/05/2023 01:15 UTC,29.9,31.82,92.96,0.0,254.0,103.0,153.0,1.25
KU42,04/05/2023 01:35 UTC,29.91,31.64,93.64,0.0,,83.0,154.0,0.5
KU42,04/05/2023 01:55 UTC,29.92,31.64,93.64,0.0,,82.0,124.0,1.75
KU42,04/05/2023 02:15 UTC,29.92,30.92,93.62,0.0,,153.0,194.0,10.0
KU42,04/05/2023 02:35 UTC,29.93,31.46,94.32,0.0,,134.0,,10.0
KU42,04/05/2023 02:55 UTC,29.94,31.46,93.63,0.0,,134.0,,10.0
KU42,04/05/2023 03:15 UTC,29.94,31.28,92.94,4.6,,114.0,,10.0
KU42,04/05/2023 03:35 UTC,29.96,31.28,94.32,0.0,,42.0,114.0,10.0
KU42,04/05/2023 03:55 UTC,29.96,29.66,94.27,3.45,434.0,42.0,113.0,5.0
KU42,04/05/2023 04:15 UTC,29.97,30.56,94.99,3.45,424.0,43.0,103.0,4.0
KU42,04/05/2023 04:35 UTC,29.97,31.28,95.01,3.45,294.0,42.0,123.0,7.0
KU42,04/05/2023 04:55 UTC,29.98,31.64,94.33,0.0,434.0,202.0,303.0,3.0
KU42,04/05/2023 05:15 UTC,29.98,32.0,92.96,0.0,,133.0,224.0,1.5
KU42,04/05/2023 05:35 UTC,29.98,31.64,92.27,0.0,464.0,122.0,383.0,7.0
KU42,04/05/2023 05:55 UTC,29.99,31.82,91.6,4.6,604.0,292.0,423.0,10.0
KU42,04/05/2023 06:15 UTC,30.0,31.64,90.26,4.6,604.0,142.0,413.0,10.0
KU42,04/05/2023 06:35 UTC,30.0,30.74,85.65,3.45,654.0,132.0,333.0,10.0
KU42,04/05/2023 06:55 UTC,30.0,32.0,75.54,4.6,,333.0,394.0,10.0
KU42,04/05/2023 07:15 UTC,30.01,31.28,87.62,5.75,504.0,353.0,433.0,10.0
KU42,04/05/2023 07:35 UTC,30.02,30.02,89.52,5.75,,402.0,494.0,10.0
KU42,04/05/2023 07:55 UTC,30.02,30.56,90.88,3.45,,432.0,504.0,10.0
KU42,04/05/2023 08:15 UTC,30.02,30.02,90.19,3.45,,493.0,604.0,10.0
KU42,04/05/2023 08:35 UTC,30.02,30.74,88.89,3.45,,493.0,704.0,10.0
KU42,04/05/2023 08:55 UTC,30.03,29.84,89.51,3.45,,454.0,,10.0
KU42,04/05/2023 09:15 UTC,30.03,30.38,88.22,0.0,,414.0,,10.0
KU42,04/05/2023 09:55 UTC,30.04,30.56,88.23,4.6,,423.0,484.0,10.0
KU42,04/05/2023 10:15 UTC,30.05,30.92,90.23,0.0,,484.0,,10.0
KU42,04/05/2023 10:35 UTC,30.05,30.2,90.2,0.0,,432.0,504.0,10.0
KU42,04/05/2023 10:55 UTC,30.05,30.92,89.56,0.0,,504.0,,10.0
KU42,04/05/2023 11:15 UTC,30.06,30.56,87.58,3.45,,484.0,,10.0
KU42,04/05/2023 11:35 UTC,30.06,30.2,87.56,4.6,,464.0,,10.0
KU42,04/05/2023 11:55 UTC,30.06,30.56,85.01,3.45,504.0,372.0,443.0,10.0
KU42,04/05/2023 12:35 UTC,30.08,30.02,83.71,5.75,504.0,342.0,433.0,10.0
KU42,04/05/2023 12:55 UTC,30.08,30.38,81.27,4.6,,432.0,504.0,10.0
KU42,04/05/2023 13:15 UTC,30.09,30.38,78.86,3.45,,422.0,504.0,10.0
KU42,04/05/2023 13:35 UTC,30.1,29.84,78.81,3.45,,432.0,504.0,10.0
KU42,04/05/2023 13:55 UTC,30.1,30.02,81.85,0.0,,504.0,,10.0
KU42,04/05/2023 14:15 UTC,30.12,30.38,80.66,0.0,,504.0,,10.0
KU42,04/05/2023 14:35 UTC,30.12,31.1,77.17,0.0,,422.0,504.0,10.0
KU42,04/05/2023 15:15 UTC,30.13,32.0,73.85,0.0,504.0,422.0,483.0,10.0
KU42,04/05/2023 15:35 UTC,30.14,32.0,73.3,0.0,,432.0,504.0,10.0
KU42,04/05/2023 15:55 UTC,30.14,32.9,69.11,3.45,,503.0,554.0,10.0
KU42,04/05/2023 16:15 UTC,30.15,33.44,68.65,0.0,,433.0,504.0,10.0
KU42,04/05/2023 16:35 UTC,30.16,34.34,64.26,0.0,494.0,352.0,423.0,10.0
KU42,04/05/2023 16:55 UTC,30.17,35.24,58.79,0.0,,332.0,404.0,10.0
KU42,04/05/2023 17:15 UTC,30.17,35.78,52.9,0.0,604.0,312.0,493.0,10.0
KU42,04/05/2023 17:35 UTC,30.18,34.88,48.45,0.0,604.0,413.0,473.0,10.0
KU42,04/05/2023 17:55 UTC,30.18,37.04,47.69,0.0,,433.0,504.0,10.0
KU42,04/05/2023 18:15 UTC,30.18,36.14,47.91,0.0,,392.0,473.0,10.0
KU42,04/05/2023 18:35 UTC,30.18,36.14,47.91,0.0,,422.0,,10.0
KU42,04/05/2023 18:55 UTC,30.18,36.14,46.8,0.0,,443.0,,10.0
KU42,04/05/2023 19:15 UTC,30.19,37.4,40.55,0.0,,422.0,,10.0
KU42,04/05/2023 19:35 UTC,30.19,37.04,45.17,5.75,,1.0,,10.0
KU42,04/05/2023 19:55 UTC,30.19,37.22,38.34,4.6,,1.0,,10.0
KU42,04/05/2023 20:35 UTC,30.2,37.4,40.55,4.6,,1.0,,10.0
KU42,04/05/2023 20:55 UTC,30.2,37.22,44.16,9.21,,462.0,,10.0
KU42,04/05/2023 21:15 UTC,30.2,37.58,39.01,0.0,,462.0,,10.0
KU42,04/05/2023 21:35 UTC,30.2,37.58,40.26,0.0,,472.0,,10.0
KU42,04/05/2023 21:55 UTC,30.2,37.94,41.93,3.45,,472.0,653.0,10.0
KU42,04/05/2023 22:15 UTC,30.2,38.48,41.38,5.75,,493.0,654.0,10.0
KU42,04/05/2023 22:35 UTC,30.2,37.58,41.22,0.0,,493.0,,10.0
KU42,04/05/2023 22:55 UTC,30.2,38.3,38.53,0.0,,492.0,,10.0
KU42,04/05/2023 23:15 UTC,30.2,38.66,35.95,0.0,,1.0,,10.0
KU42,04/05/2023 23:35 UTC,30.2,38.48,35.63,0.0,,1.0,,10.0
KU42,04/05/2023 23:55 UTC,30.21,38.84,33.23,0.0,,1.0,,10.0
KU42,04/06/2023 00:15 UTC,30.2,38.48,33.97,0.0,,502.0,,10.0
KU42,04/06/2023 00:35 UTC,30.21,37.76,38.13,0.0,,1.0,,10.0
KU42,04/06/2023 00:55 UTC,30.21,38.48,32.9,0.0,,1.0,,10.0
KU42,04/06/2023 01:15 UTC,30.21,37.76,35.79,0.0,,1.0,,10.0
KU42,04/06/2023 01:35 UTC,30.21,38.3,32.09,0.0,,1.0,,10.0
KU42,04/06/2023 01:55 UTC,30.22,37.4,39.6,3.45,,1.0,,10.0
KU42,04/06/2023 02:15 UTC,30.22,35.96,51.33,4.6,,1.0,,10.0
KU42,04/06/2023 02:35 UTC,30.22,34.7,55.22,6.91,,1.0,,10.0
KU42,04/06/2023 02:55 UTC,30.22,33.62,56.78,5.75,,1.0,,10.0
KU42,04/06/2023 03:15 UTC,30.23,32.36,59.73,5.75,,1.0,,10.0
KU42,04/06/2023 03:35 UTC,30.24,32.0,57.86,6.91,,1.0,,10.0
KU42,04/06/2023 03:55 UTC,30.24,32.0,56.53,8.06,,1.0,,10.0
KU42,04/06/2023 04:35 UTC,30.25,31.46,56.45,8.06,,1.0,,10.0
KU42,04/06/2023 04:55 UTC,30.25,31.46,56.01,5.75,,1.0,,10.0
KU42,04/06/2023 05:15 UTC,30.25,30.92,56.81,4.6,,1.0,,10.0
KU42,04/06/2023 05:35 UTC,30.26,30.02,57.11,3.45,,1.0,,10.0
KU42,04/06/2023 05:55 UTC,30.26,30.02,57.11,3.45,,1.0,,10.0
KU42,04/06/2023 06:15 UTC,30.27,29.84,59.36,4.6,,1.0,,10.0
KU42,04/06/2023 06:35 UTC,30.27,28.94,57.85,5.75,,1.0,,10.0
KU42,04/06/2023 06:55 UTC,30.27,30.02,54.92,6.91,,1.0,,10.0
KU42,04/06/2023 07:15 UTC,30.27,29.84,56.64,8.06,,1.0,,10.0
KU42,04/06/2023 07:35 UTC,30.28,28.94,60.16,5.75,,1.0,,10.0
KU42,04/06/2023 07:55 UTC,30.28,29.66,59.79,4.6,,1.0,,10.0
KU42,04/06/2023 08:15 UTC,30.28,29.3,59.28,5.75,,1.0,,10.0
KU42,04/06/2023 08:35 UTC,30.28,29.48,59.3,6.91,,1.0,,10.0
KU42,04/06/2023 09:15 UTC,30.27,27.32,64.8,5.75,,1.0,,10.0
KU42,04/06/2023 09:35 UTC,30.27,28.4,65.45,5.75,,1.0,,10.0
KU42,04/06/2023 10:35 UTC,30.27,26.6,66.76,8.06,,1.0,,10.0
KU42,04/06/2023 10:55 UTC,30.27,28.4,65.45,8.06,,1.0,,10.0
KU42,04/06/2023 11:35 UTC,30.28,27.14,66.31,6.91,,1.0,,10.0
KU42,04/06/2023 11:55 UTC,30.28,27.86,63.87,10.36,,1.0,,10.0
KU42,04/06/2023 12:15 UTC,30.28,27.68,64.85,10.36,,1.0,,10.0
KU42,04/06/2023 12:35 UTC,30.28,28.22,65.43,10.36,,1.0,,10.0
KU42,04/06/2023 13:15 UTC,30.29,26.42,66.74,5.75,,1.0,,10.0
KU42,04/06/2023 13:35 UTC,30.3,27.5,65.33,4.6,,1.0,,10.0
KU42,04/06/2023 13:55 UTC,30.3,27.86,65.38,0.0,,1.0,,10.0
KU42,04/06/2023 14:15 UTC,30.31,28.22,63.92,0.0,,1.0,,10.0
KU42,04/06/2023 14:35 UTC,30.31,29.66,61.68,3.45,,1.0,,10.0
KU42,04/06/2023 14:55 UTC,30.31,30.38,60.83,11.51,,1.0,,10.0
KU42,04/06/2023 15:15 UTC,30.31,31.82,58.73,11.51,,1.0,,10.0
KU42,04/06/2023 15:35 UTC,30.32,32.36,58.36,10.36,,1.0,,10.0
KU42,04/06/2023 15:55 UTC,30.31,33.26,57.16,10.36,,1.0,,10.0
KU42,04/06/2023 16:15 UTC,30.31,34.16,53.46,9.21,,1.0,,10.0
KU42,04/06/2023 16:35 UTC,30.32,35.6,52.47,8.06,,1.0,,10.0
KU42,04/06/2023 16:55 UTC,30.32,36.5,46.87,10.36,,1.0,,10.0
KU42,04/06/2023 17:15 UTC,30.32,37.04,45.17,11.51,,1.0,,10.0
KU42,04/06/2023 17:35 UTC,30.32,37.58,43.88,11.51,,1.0,,10.0
KU42,04/06/2023 17:55 UTC,30.31,37.76,47.08,10.36,,1.0,,10.0
KU42,04/06/2023 18:15 UTC,30.31,38.84,45.47,12.66,,1.0,,10.0
KU42,04/06/2023 18:35 UTC,30.3,39.38,41.53,13.81,,1.0,,10.0
KU42,04/06/2023 18:55 UTC,30.3,39.2,38.69,13.81,,1.0,,10.0
KU42,04/06/2023 19:15 UTC,30.29,40.1,37.06,11.51,,1.0,,10.0
KU42,04/06/2023 19:35 UTC,30.28,40.64,32.76,13.81,,1.0,,10.0
KU42,04/06/2023 19:55 UTC,30.28,41.36,28.95,12.66,,1.0,,10.0
KU42,04/06/2023 20:15 UTC,30.28,42.08,28.84,8.06,,1.0,,10.0
KU42,04/06/2023 20:35 UTC,30.28,42.44,28.9,10.36,,1.0,,10.0
KU42,04/06/2023 20:55 UTC,30.27,42.8,31.35,11.51,,1.0,,10.0
KU42,04/06/2023 21:15 UTC,30.27,43.7,27.76,6.91,,1.0,,10.0
KU42,04/06/2023 21:35 UTC,30.26,44.6,27.91,6.91,,1.0,,10.0
KU42,04/06/2023 22:15 UTC,30.24,45.5,24.12,5.75,,1.0,,10.0
KU42,04/06/2023 22:35 UTC,30.24,46.04,19.44,5.75,,1.0,,10.0
KU42,04/06/2023 22:55 UTC,30.22,46.58,19.37,4.6,,1.0,,10.0
KU42,04/06/2023 23:15 UTC,30.22,46.58,23.72,4.6,,1.0,,10.0
KU42,04/06/2023 23:35 UTC,30.22,46.94,21.07,3.45,,1.0,,10.0
KU42,04/06/2023 23:55 UTC,30.21,46.76,21.21,0.0,,1.0,,10.0
KU42,04/07/2023 00:15 UTC,30.21,47.12,22.14,0.0,,1.0,,10.0
KU42,04/07/2023 00:35 UTC,30.21,47.66,22.23,3.45,,1.0,,10.0
KU42,04/07/2023 00:55 UTC,30.21,47.3,20.45,0.0,,1.0,,10.0
KU42,04/07/2023 01:15 UTC,30.21,46.94,21.94,3.45,,1.0,,10.0
KU42,04/07/2023 01:35 UTC,30.2,44.24,36.63,6.91,,1.0,,10.0
KU42,04/07/2023 01:55 UTC,30.2,42.8,41.8,5.75,,1.0,,10.0
KU42,04/07/2023 02:15 UTC,30.2,42.08,42.97,5.75,,1.0,,10.0
KU42,04/07/2023 02:35 UTC,30.19,41.54,41.9,4.6,,1.0,,10.0
KU42,04/07/2023 02:55 UTC,30.19,39.74,48.5,6.91,,1.0,,10.0
KU42,04/07/2023 03:15 UTC,30.19,38.12,50.51,6.91,,1.0,,10.0
KU42,04/07/2023 03:35 UTC,30.2,36.5,52.21,4.6,,1.0,,10.0
KU42,04/07/2023 03:55 UTC,30.2,38.3,46.09,0.0,,1.0,,10.0
KU42,04/07/2023 04:15 UTC,30.2,37.76,48.55,0.0,,1.0,,10.0
KU42,04/07/2023 04:35 UTC,30.2,36.5,49.09,4.6,,1.0,,10.0
KU42,04/07/2023 04:55 UTC,30.2,35.78,50.9,3.45,,1.0,,10.0
KU42,04/07/2023 05:15 UTC,30.2,34.34,54.74,0.0,,1.0,,10.0
KU42,04/07/2023 05:35 UTC,30.2,35.42,50.07,3.45,,1.0,,10.0
KU42,04/07/2023 05:55 UTC,30.2,34.7,51.52,5.75,,1.0,,10.0
