Station_ID,Date_Time,KHCRPress,KHCRTemp,KHCRHumid,KHCRWind,KHCRCloud3,KHCRCloud1,KHCRCloud2,KHCRVis
KHCR,03/18/2023 07:35 UTC,30.27,14.0,72.44,0.0,,1.0,,10.0
KHCR,03/18/2023 07:55 UTC,30.28,14.0,72.44,0.0,,1.0,,10.0
KHCR,03/18/2023 08:15 UTC,30.28,12.2,72.24,0.0,,1.0,,10.0
KHCR,03/18/2023 08:35 UTC,30.29,12.2,72.24,0.0,,1.0,,10.0
KHCR,03/18/2023 08:55 UTC,30.29,12.2,72.24,0.0,,1.0,,10.0
KHCR,03/18/2023 09:15 UTC,30.29,12.2,72.24,0.0,,1.0,,10.0
KHCR,03/18/2023 09:35 UTC,30.29,10.4,72.03,3.45,,1.0,,10.0
KHCR,03/18/2023 09:55 UTC,30.3,10.4,66.23,0.0,,1.0,,10.0
KHCR,03/18/2023 10:15 UTC,30.3,12.2,66.47,0.0,,1.0,,10.0
KHCR,03/18/2023 10:35 UTC,30.3,8.6,71.81,4.6,,1.0,,10.0
KHCR,03/18/2023 10:55 UTC,30.31,14.0,72.44,4.6,,1.0,,10.0
KHCR,03/18/2023 11:15 UTC,30.31,12.2,72.24,0.0,,1.0,,10.0
KHCR,03/18/2023 11:35 UTC,30.32,12.2,72.24,0.0,,1.0,,10.0
KHCR,03/18/2023 11:55 UTC,30.32,14.0,66.71,0.0,,1.0,,10.0
KHCR,03/18/2023 12:15 UTC,30.33,10.4,66.23,0.0,,1.0,,10.0
KHCR,03/18/2023 12:35 UTC,30.33,10.4,66.23,0.0,,1.0,,10.0
KHCR,03/18/2023 12:55 UTC,30.33,8.6,71.81,0.0,,1.0,,10.0
KHCR,03/18/2023 13:15 UTC,30.33,8.6,71.81,0.0,,1.0,,10.0
KHCR,03/18/2023 13:35 UTC,30.34,8.6,71.81,0.0,,1.0,,10.0
KHCR,03/18/2023 13:55 UTC,30.34,6.8,77.92,0.0,,1.0,,10.0
KHCR,03/18/2023 14:15 UTC,30.34,5.0,77.75,0.0,,1.0,,10.0
KHCR,03/18/2023 14:35 UTC,30.34,10.4,72.03,0.0,,1.0,,10.0
KHCR,03/18/2023 14:55 UTC,30.35,12.2,66.47,0.0,,1.0,,10.0
KHCR,03/18/2023 15:15 UTC,30.35,14.0,66.71,0.0,,1.0,,10.0
KHCR,03/18/2023 15:35 UTC,30.35,17.6,57.02,3.45,,1.0,,10.0
KHCR,03/18/2023 15:55 UTC,30.35,17.6,67.19,0.0,,1.0,,10.0
KHCR,03/18/2023 16:15 UTC,30.35,19.4,62.18,0.0,,1.0,,10.0
KHCR,03/18/2023 16:35 UTC,30.34,19.4,62.18,0.0,,1.0,,10.0
KHCR,03/18/2023 16:55 UTC,30.33,21.2,53.07,0.0,,1.0,,10.0
KHCR,03/18/2023 17:15 UTC,30.32,23.0,53.36,0.0,,1.0,,10.0
KHCR,03/18/2023 17:35 UTC,30.31,24.8,45.6,0.0,,1.0,,10.0
KHCR,03/18/2023 17:55 UTC,30.31,26.6,45.92,0.0,,1.0,,10.0
KHCR,03/18/2023 18:15 UTC,30.3,28.4,46.23,3.45,,1.0,,10.0
KHCR,03/18/2023 18:35 UTC,30.29,28.4,42.63,0.0,,1.0,,10.0
KHCR,03/18/2023 18:55 UTC,30.28,30.2,39.61,0.0,,1.0,,10.0
KHCR,03/18/2023 19:15 UTC,30.28,32.0,39.92,0.0,,1.0,,10.0
KHCR,03/18/2023 19:35 UTC,30.27,32.0,36.82,0.0,,1.0,,10.0
KHCR,03/18/2023 19:55 UTC,30.26,32.0,39.92,0.0,,1.0,,10.0
KHCR,03/18/2023 20:15 UTC,30.26,33.8,40.24,0.0,,1.0,,10.0
KHCR,03/18/2023 20:35 UTC,30.25,35.6,34.57,0.0,,1.0,,10.0
KHCR,03/18/2023 20:55 UTC,30.24,35.6,34.57,3.45,,1.0,,10.0
KHCR,03/18/2023 21:15 UTC,30.23,35.6,34.57,0.0,,1.0,,10.0
KHCR,03/18/2023 21:35 UTC,30.23,35.6,34.57,0.0,,1.0,,10.0
KHCR,03/18/2023 21:55 UTC,30.22,37.4,34.88,0.0,,1.0,,10.0
KHCR,03/18/2023 22:15 UTC,30.21,35.6,37.45,0.0,,1.0,,10.0
KHCR,03/18/2023 22:35 UTC,30.21,35.6,37.45,0.0,,1.0,,10.0
KHCR,03/18/2023 22:55 UTC,30.21,37.4,29.69,0.0,,1.0,,10.0
KHCR,03/18/2023 23:15 UTC,30.21,37.4,27.36,0.0,,1.0,,10.0
KHCR,03/18/2023 23:35 UTC,30.21,37.4,29.69,0.0,,1.0,,10.0
KHCR,03/18/2023 23:55 UTC,30.21,39.2,27.67,0.0,,1.0,,10.0
KHCR,03/19/2023 00:15 UTC,30.2,39.2,23.48,0.0,,1.0,,10.0
KHCR,03/19/2023 00:35 UTC,30.19,35.6,31.88,0.0,,1.0,,10.0
KHCR,03/19/2023 00:55 UTC,30.19,35.6,34.57,0.0,,1.0,,10.0
KHCR,03/19/2023 01:15 UTC,30.19,33.8,37.14,0.0,,1.0,,10.0
KHCR,03/19/2023 01:35 UTC,30.21,32.0,39.92,0.0,,1.0,,10.0
KHCR,03/19/2023 01:55 UTC,30.21,28.4,50.09,4.6,,1.0,,10.0
KHCR,03/19/2023 02:15 UTC,30.2,28.4,54.23,6.91,,1.0,,10.0
KHCR,03/19/2023 02:35 UTC,30.2,28.4,46.23,3.45,,1.0,,10.0
KHCR,03/19/2023 02:55 UTC,30.21,28.4,50.09,0.0,,1.0,,10.0
KHCR,03/19/2023 03:15 UTC,30.21,26.6,53.94,4.6,,1.0,,10.0
KHCR,03/19/2023 03:35 UTC,30.21,28.4,50.09,0.0,,1.0,,10.0
KHCR,03/19/2023 03:55 UTC,30.2,23.0,62.7,0.0,,1.0,,10.0
KHCR,03/19/2023 04:15 UTC,30.2,23.0,57.86,0.0,,1.0,,10.0
KHCR,03/19/2023 04:35 UTC,30.21,24.8,53.66,0.0,,1.0,,10.0
KHCR,03/19/2023 04:55 UTC,30.2,23.0,57.86,0.0,,1.0,,10.0
KHCR,03/19/2023 05:15 UTC,30.2,23.0,57.86,0.0,,1.0,,10.0
KHCR,03/19/2023 05:35 UTC,30.2,21.2,62.44,0.0,,1.0,,10.0
KHCR,03/19/2023 05:55 UTC,30.2,21.2,62.44,0.0,,1.0,,10.0
KHCR,03/19/2023 06:15 UTC,30.19,23.0,57.86,0.0,,1.0,,10.0
KHCR,03/19/2023 06:35 UTC,30.19,23.0,62.7,0.0,,1.0,,10.0
KHCR,03/19/2023 06:55 UTC,30.19,21.2,62.44,0.0,,1.0,,10.0
KHCR,03/19/2023 07:15 UTC,30.19,19.4,62.18,0.0,,1.0,,10.0
KHCR,03/19/2023 07:35 UTC,30.19,17.6,61.92,0.0,,1.0,,10.0
KHCR,03/19/2023 07:55 UTC,30.18,17.6,67.19,0.0,,1.0,,10.0
KHCR,03/19/2023 08:15 UTC,30.17,14.0,66.71,0.0,,1.0,,10.0
KHCR,03/19/2023 08:35 UTC,30.17,14.0,72.44,0.0,,1.0,,10.0
KHCR,03/19/2023 08:55 UTC,30.17,15.8,66.95,3.45,,1.0,,10.0
KHCR,03/19/2023 09:15 UTC,30.16,14.0,66.71,0.0,,1.0,,10.0
KHCR,03/19/2023 09:35 UTC,30.16,17.6,61.92,0.0,,1.0,,10.0
KHCR,03/19/2023 09:55 UTC,30.15,14.0,66.71,0.0,,1.0,,10.0
KHCR,03/19/2023 10:15 UTC,30.14,17.6,67.19,0.0,,1.0,,10.0
KHCR,03/19/2023 10:35 UTC,30.14,14.0,66.71,0.0,,1.0,,10.0
KHCR,03/19/2023 10:55 UTC,30.13,10.4,72.03,0.0,,1.0,,10.0
KHCR,03/19/2023 11:15 UTC,30.13,12.2,66.47,3.45,,1.0,,10.0
KHCR,03/19/2023 11:35 UTC,30.13,12.2,66.47,0.0,,1.0,,10.0
KHCR,03/19/2023 11:55 UTC,30.13,12.2,66.47,3.45,,1.0,,10.0
KHCR,03/19/2023 12:15 UTC,30.12,10.4,72.03,0.0,,1.0,,10.0
KHCR,03/19/2023 12:35 UTC,30.12,10.4,72.03,0.0,,1.0,,10.0
KHCR,03/19/2023 12:55 UTC,30.12,10.4,72.03,4.6,,1.0,,10.0
KHCR,03/19/2023 13:15 UTC,30.12,8.6,71.81,0.0,,1.0,,10.0
KHCR,03/19/2023 13:35 UTC,30.12,8.6,71.81,0.0,,1.0,,10.0
KHCR,03/19/2023 13:55 UTC,30.12,10.4,72.03,0.0,,1.0,,10.0
KHCR,03/19/2023 14:15 UTC,30.11,12.2,72.24,0.0,,1.0,,10.0
KHCR,03/19/2023 14:35 UTC,30.11,12.2,66.47,0.0,,1.0,,10.0
KHCR,03/19/2023 14:55 UTC,30.12,17.6,72.85,0.0,,1.0,,10.0
KHCR,03/19/2023 15:15 UTC,30.12,19.4,67.42,0.0,,1.0,,10.0
KHCR,03/19/2023 15:35 UTC,30.12,21.2,62.44,0.0,,1.0,,10.0
KHCR,03/19/2023 15:55 UTC,30.11,21.2,67.65,0.0,,1.0,,10.0
KHCR,03/19/2023 16:15 UTC,30.11,23.0,62.7,0.0,,1.0,,10.0
KHCR,03/19/2023 16:35 UTC,30.1,24.8,62.95,0.0,,1.0,,10.0
KHCR,03/19/2023 16:55 UTC,30.1,26.6,53.94,0.0,,1.0,,10.0
KHCR,03/19/2023 17:15 UTC,30.09,28.4,50.09,0.0,,1.0,,10.0
KHCR,03/19/2023 17:35 UTC,30.08,28.4,50.09,0.0,,1.0,,10.0
KHCR,03/19/2023 17:55 UTC,30.07,32.0,43.26,0.0,,1.0,,10.0
KHCR,03/19/2023 18:15 UTC,30.06,32.0,39.92,0.0,,1.0,,10.0
KHCR,03/19/2023 18:35 UTC,30.05,33.8,37.14,0.0,,1.0,,10.0
KHCR,03/19/2023 18:55 UTC,30.03,35.6,37.45,0.0,,1.0,,10.0
KHCR,03/19/2023 19:15 UTC,30.02,35.6,34.57,3.45,,1.0,,10.0
KHCR,03/19/2023 19:35 UTC,30.02,37.4,34.88,3.45,,1.0,,10.0
KHCR,03/19/2023 19:55 UTC,30.0,37.4,34.88,0.0,,1.0,,10.0
KHCR,03/19/2023 20:15 UTC,29.98,37.4,37.77,3.45,,1.0,,10.0
KHCR,03/19/2023 20:35 UTC,29.96,37.4,40.87,4.6,,1.0,,10.0
KHCR,03/19/2023 20:55 UTC,29.95,39.2,41.18,5.75,,1.0,,10.0
KHCR,03/19/2023 21:15 UTC,29.94,42.8,30.62,5.75,,1.0,,10.0
KHCR,03/19/2023 21:35 UTC,29.93,41.0,32.82,5.75,,1.0,,10.0
KHCR,03/19/2023 21:55 UTC,29.92,44.6,28.58,3.45,,1.0,,10.0
KHCR,03/19/2023 22:15 UTC,29.91,44.6,28.58,6.91,,1.0,,10.0
KHCR,03/19/2023 22:35 UTC,29.9,44.6,28.58,9.21,,1.0,,10.0
KHCR,03/19/2023 22:55 UTC,29.89,42.8,33.13,6.91,,1.0,,10.0
KHCR,03/19/2023 23:15 UTC,29.89,42.8,33.13,8.06,,1202.0,,10.0
KHCR,03/19/2023 23:35 UTC,29.88,42.8,35.82,8.06,,1202.0,,10.0
KHCR,03/19/2023 23:55 UTC,29.87,41.0,32.82,16.11,,1.0,,10.0
KHCR,03/20/2023 00:15 UTC,29.86,41.0,32.82,12.66,,1.0,,10.0
KHCR,03/20/2023 00:35 UTC,29.86,39.2,38.08,11.51,,702.0,753.0,10.0
KHCR,03/20/2023 00:55 UTC,29.86,39.2,41.18,9.21,,704.0,,10.0
KHCR,03/20/2023 01:15 UTC,29.86,39.2,41.18,9.21,,602.0,704.0,10.0
KHCR,03/20/2023 01:35 UTC,29.86,37.4,44.19,4.6,,602.0,704.0,10.0
KHCR,03/20/2023 01:55 UTC,29.85,37.4,44.19,4.6,,604.0,,10.0
KHCR,03/20/2023 02:15 UTC,29.85,37.4,44.19,0.0,,704.0,,10.0
KHCR,03/20/2023 02:35 UTC,29.85,37.4,47.75,4.6,,702.0,803.0,10.0
KHCR,03/20/2023 02:55 UTC,29.84,35.6,51.27,5.75,,602.0,803.0,10.0
KHCR,03/20/2023 03:15 UTC,29.84,35.6,51.27,0.0,,703.0,804.0,10.0
KHCR,03/20/2023 03:35 UTC,29.84,35.6,55.36,6.91,,553.0,704.0,10.0
KHCR,03/20/2023 03:55 UTC,29.85,35.6,64.42,8.06,,403.0,504.0,10.0
KHCR,03/20/2023 04:15 UTC,29.85,33.8,74.6,8.06,424.0,192.0,273.0,7.0
KHCR,03/20/2023 04:35 UTC,29.84,33.8,74.6,4.6,,193.0,264.0,7.0
KHCR,03/20/2023 04:55 UTC,29.83,32.0,86.37,5.75,,234.0,,10.0
KHCR,03/20/2023 05:15 UTC,29.82,32.0,86.37,5.75,,173.0,234.0,4.0
KHCR,03/20/2023 05:35 UTC,29.81,32.0,86.37,0.0,654.0,212.0,313.0,7.0
KHCR,03/20/2023 05:55 UTC,29.8,32.0,92.96,0.0,654.0,292.0,553.0,7.0
KHCR,03/20/2023 06:15 UTC,29.79,32.0,92.96,0.0,504.0,313.0,373.0,10.0
KHCR,03/20/2023 06:35 UTC,29.78,32.0,92.96,0.0,654.0,332.0,483.0,10.0
KHCR,03/20/2023 06:55 UTC,29.77,32.0,92.96,0.0,654.0,222.0,303.0,7.0
KHCR,03/20/2023 07:15 UTC,29.77,32.0,92.96,0.0,364.0,193.0,273.0,5.0
KHCR,03/20/2023 07:35 UTC,29.76,32.0,92.96,3.45,374.0,192.0,263.0,5.0
KHCR,03/20/2023 07:55 UTC,29.76,32.0,92.96,5.75,264.0,102.0,213.0,2.5
KHCR,03/20/2023 08:15 UTC,29.76,32.0,92.96,3.45,224.0,12.0,82.0,4.0
KHCR,03/20/2023 08:35 UTC,29.76,32.0,92.96,0.0,144.0,32.0,103.0,2.0
KHCR,03/20/2023 08:55 UTC,29.76,32.0,100.0,0.0,,54.0,,1.75
KHCR,03/20/2023 09:15 UTC,29.75,32.0,100.0,0.0,,43.0,104.0,1.5
KHCR,03/20/2023 09:35 UTC,29.75,32.0,100.0,0.0,324.0,22.0,123.0,3.0
KHCR,03/20/2023 09:55 UTC,29.74,32.0,100.0,0.0,324.0,52.0,163.0,4.0
KHCR,03/20/2023 10:15 UTC,29.73,32.0,100.0,0.0,284.0,72.0,173.0,4.0
KHCR,03/20/2023 10:35 UTC,29.74,32.0,100.0,0.0,274.0,52.0,203.0,5.0
KHCR,03/20/2023 10:55 UTC,29.73,32.0,100.0,0.0,314.0,52.0,203.0,5.0
KHCR,03/20/2023 11:15 UTC,29.73,32.0,92.96,0.0,294.0,32.0,203.0,4.0
KHCR,03/20/2023 11:35 UTC,29.73,32.0,92.96,0.0,554.0,202.0,283.0,7.0
KHCR,03/20/2023 11:55 UTC,29.73,32.0,92.96,0.0,484.0,112.0,293.0,4.0
KHCR,03/20/2023 12:15 UTC,29.73,32.0,92.96,0.0,334.0,112.0,263.0,5.0
KHCR,03/20/2023 12:35 UTC,29.73,32.0,92.96,0.0,424.0,232.0,283.0,7.0
KHCR,03/20/2023 12:55 UTC,29.73,32.0,92.96,0.0,394.0,283.0,333.0,3.0
KHCR,03/20/2023 13:15 UTC,29.72,32.0,92.96,0.0,504.0,273.0,393.0,5.0
KHCR,03/20/2023 13:35 UTC,29.72,32.0,92.96,0.0,504.0,233.0,283.0,5.0
KHCR,03/20/2023 13:55 UTC,29.72,32.0,100.0,0.0,,213.0,264.0,4.0
KHCR,03/20/2023 14:15 UTC,29.72,32.0,100.0,0.0,384.0,162.0,273.0,3.0
KHCR,03/20/2023 14:35 UTC,29.72,32.0,100.0,0.0,394.0,122.0,213.0,2.5
KHCR,03/20/2023 14:55 UTC,29.72,32.0,100.0,0.0,,103.0,144.0,1.25
KHCR,03/20/2023 15:15 UTC,29.72,32.0,100.0,0.0,,22.0,64.0,0.75
KHCR,03/20/2023 15:35 UTC,29.72,32.0,100.0,0.0,,64.0,,0.75
KHCR,03/20/2023 15:55 UTC,29.72,32.0,100.0,3.45,,64.0,,1.0
KHCR,03/20/2023 16:15 UTC,29.72,33.8,93.02,6.91,,83.0,144.0,2.0
KHCR,03/20/2023 16:35 UTC,29.73,35.6,86.58,3.45,334.0,102.0,153.0,7.0
KHCR,03/20/2023 16:55 UTC,29.73,35.6,86.58,0.0,314.0,62.0,153.0,7.0
KHCR,03/20/2023 17:15 UTC,29.73,37.4,80.63,0.0,704.0,133.0,353.0,10.0
KHCR,03/20/2023 17:35 UTC,29.73,35.6,86.58,0.0,903.0,372.0,652.0,10.0
KHCR,03/20/2023 17:55 UTC,29.72,37.4,80.63,3.45,403.0,182.0,292.0,10.0
KHCR,03/20/2023 18:15 UTC,29.72,37.4,80.63,0.0,903.0,202.0,472.0,10.0
KHCR,03/20/2023 18:35 UTC,29.71,37.4,80.63,3.45,,1.0,,10.0
KHCR,03/20/2023 18:55 UTC,29.7,39.2,75.14,0.0,,412.0,502.0,10.0
KHCR,03/20/2023 19:15 UTC,29.69,39.2,75.14,0.0,503.0,413.0,473.0,10.0
KHCR,03/20/2023 19:35 UTC,29.69,39.2,75.14,0.0,,433.0,504.0,10.0
KHCR,03/20/2023 19:55 UTC,29.68,42.8,65.37,0.0,654.0,432.0,503.0,10.0
KHCR,03/20/2023 20:15 UTC,29.66,42.8,60.77,3.45,703.0,482.0,552.0,10.0
KHCR,03/20/2023 20:55 UTC,29.65,42.8,60.77,0.0,474.0,282.0,413.0,10.0
KHCR,03/20/2023 21:15 UTC,29.63,41.0,65.13,0.0,504.0,242.0,442.0,10.0
KHCR,03/20/2023 21:35 UTC,29.66,35.6,80.49,8.06,504.0,112.0,223.0,2.5
KHCR,03/20/2023 21:55 UTC,29.68,32.0,86.37,8.06,,44.0,,0.5
KHCR,03/20/2023 22:15 UTC,29.69,33.8,86.48,5.75,474.0,42.0,223.0,5.0
KHCR,03/20/2023 22:35 UTC,29.7,32.0,86.37,12.66,554.0,322.0,492.0,10.0
KHCR,03/20/2023 22:55 UTC,29.72,32.0,86.37,8.06,554.0,282.0,363.0,10.0
KHCR,03/20/2023 23:15 UTC,29.72,33.8,74.6,9.21,604.0,232.0,363.0,10.0
KHCR,03/20/2023 23:35 UTC,29.71,32.0,80.19,13.81,904.0,502.0,702.0,10.0
KHCR,03/20/2023 23:55 UTC,29.7,32.0,80.19,14.96,,1004.0,,10.0
KHCR,03/21/2023 00:15 UTC,29.71,33.8,74.6,3.45,,1104.0,,10.0
KHCR,03/21/2023 00:35 UTC,29.72,33.8,80.34,8.06,,1102.0,,10.0
KHCR,03/21/2023 00:55 UTC,29.73,33.8,80.34,4.6,,1.0,,10.0
KHCR,03/21/2023 01:15 UTC,29.73,33.8,74.6,4.6,,1.0,,10.0
KHCR,03/21/2023 01:35 UTC,29.73,32.0,80.19,0.0,,1.0,,10.0
KHCR,03/21/2023 01:55 UTC,29.73,30.2,74.22,0.0,,1.0,,10.0
KHCR,03/21/2023 02:15 UTC,29.73,26.6,79.74,3.45,,1.0,,10.0
KHCR,03/21/2023 02:35 UTC,29.73,26.6,79.74,5.75,,1.0,,10.0
KHCR,03/21/2023 02:55 UTC,29.73,26.6,79.74,6.91,,1.0,,10.0
KHCR,03/21/2023 03:15 UTC,29.72,26.6,79.74,6.91,,1.0,,10.0
KHCR,03/21/2023 03:35 UTC,29.75,26.6,79.74,0.0,,602.0,753.0,10.0
KHCR,03/21/2023 03:55 UTC,29.77,28.4,79.89,0.0,704.0,382.0,463.0,10.0
KHCR,03/21/2023 04:15 UTC,29.74,28.4,79.89,9.21,553.0,382.0,463.0,10.0
KHCR,03/21/2023 04:35 UTC,29.76,30.2,74.22,6.91,,462.0,502.0,10.0
KHCR,03/21/2023 04:55 UTC,29.77,28.4,74.03,9.21,,1202.0,,10.0
KHCR,03/21/2023 05:15 UTC,29.77,28.4,79.89,5.75,703.0,482.0,603.0,10.0
KHCR,03/21/2023 05:35 UTC,29.78,28.4,79.89,0.0,494.0,282.0,403.0,10.0
KHCR,03/21/2023 05:55 UTC,29.79,30.2,74.22,0.0,364.0,82.0,133.0,2.5
KHCR,03/21/2023 06:15 UTC,29.79,28.4,86.15,4.6,,53.0,114.0,1.5
KHCR,03/21/2023 06:35 UTC,29.78,28.4,79.89,3.45,264.0,32.0,73.0,4.0
KHCR,03/21/2023 06:55 UTC,29.77,26.6,86.04,0.0,,243.0,,10.0
KHCR,03/21/2023 07:15 UTC,29.78,24.8,85.93,4.6,,223.0,,10.0
KHCR,03/21/2023 07:35 UTC,29.78,24.8,85.93,3.45,403.0,142.0,222.0,7.0
KHCR,03/21/2023 07:55 UTC,29.78,24.8,92.73,0.0,404.0,142.0,232.0,10.0
KHCR,03/21/2023 08:15 UTC,29.78,23.0,92.67,6.91,,142.0,404.0,10.0
KHCR,03/21/2023 08:35 UTC,29.77,26.6,86.04,5.75,,384.0,,10.0
KHCR,03/21/2023 08:55 UTC,29.77,26.6,79.74,4.6,,384.0,,10.0
KHCR,03/21/2023 09:15 UTC,29.77,26.6,79.74,3.45,494.0,132.0,393.0,7.0
KHCR,03/21/2023 09:35 UTC,29.78,23.0,92.67,0.0,904.0,132.0,493.0,7.0
KHCR,03/21/2023 09:55 UTC,29.77,23.0,85.82,0.0,904.0,322.0,653.0,10.0
KHCR,03/21/2023 10:15 UTC,29.77,23.0,85.82,3.45,903.0,502.0,652.0,10.0
KHCR,03/21/2023 10:35 UTC,29.77,21.2,92.61,0.0,,652.0,903.0,10.0
KHCR,03/21/2023 10:55 UTC,29.77,21.2,92.61,0.0,803.0,102.0,552.0,10.0
KHCR,03/21/2023 11:15 UTC,29.76,19.4,92.55,5.75,702.0,102.0,652.0,10.0
KHCR,03/21/2023 11:35 UTC,29.77,19.4,85.59,4.6,,132.0,,10.0
KHCR,03/21/2023 11:55 UTC,29.77,17.6,85.47,3.45,,132.0,,10.0
KHCR,03/21/2023 12:15 UTC,29.78,17.6,85.47,0.0,,1.0,,10.0
KHCR,03/21/2023 12:35 UTC,29.78,14.0,85.24,0.0,,1.0,,10.0
KHCR,03/21/2023 12:55 UTC,29.78,17.6,85.47,0.0,,1.0,,10.0
KHCR,03/21/2023 13:15 UTC,29.78,14.0,85.24,0.0,,1.0,,10.0
KHCR,03/21/2023 13:35 UTC,29.78,14.0,92.36,3.45,,22.0,62.0,10.0
KHCR,03/21/2023 13:55 UTC,29.79,17.6,85.47,0.0,,43.0,93.0,10.0
KHCR,03/21/2023 14:15 UTC,29.78,17.6,85.47,0.0,,42.0,,10.0
KHCR,03/21/2023 14:35 UTC,29.78,17.6,85.47,3.45,,62.0,,4.0
KHCR,03/21/2023 14:55 UTC,29.79,21.2,92.61,0.0,,44.0,,-0.25
KHCR,03/21/2023 15:15 UTC,29.79,23.0,100.0,0.0,,,,0.25
KHCR,03/21/2023 15:35 UTC,29.79,23.0,92.67,0.0,,14.0,,0.5
KHCR,03/21/2023 15:55 UTC,29.79,26.6,86.04,0.0,,14.0,,0.25
KHCR,03/21/2023 16:15 UTC,29.79,26.6,86.04,0.0,,14.0,,0.5
KHCR,03/21/2023 16:35 UTC,29.79,26.6,86.04,0.0,,14.0,,0.5
KHCR,03/21/2023 16:55 UTC,29.79,28.4,79.89,0.0,,14.0,,0.5
KHCR,03/21/2023 17:15 UTC,29.78,30.2,74.22,0.0,,13.0,,5.0
KHCR,03/21/2023 17:35 UTC,29.77,30.2,74.22,0.0,,12.0,,10.0
KHCR,03/21/2023 17:55 UTC,29.76,30.2,68.78,0.0,,12.0,,10.0
KHCR,03/21/2023 18:15 UTC,29.76,32.0,69.0,0.0,,1.0,,10.0
KHCR,03/21/2023 18:35 UTC,29.76,30.2,68.78,0.0,,1.0,,10.0
KHCR,03/21/2023 18:55 UTC,29.75,32.0,63.94,0.0,,1.0,,10.0
KHCR,03/21/2023 19:15 UTC,29.74,32.0,69.0,0.0,,1.0,,10.0
KHCR,03/21/2023 19:35 UTC,29.73,32.0,69.0,3.45,,1202.0,,10.0
KHCR,03/21/2023 19:55 UTC,29.72,32.0,69.0,0.0,,1103.0,,10.0
KHCR,03/21/2023 20:15 UTC,29.72,32.0,69.0,0.0,,1104.0,,10.0
KHCR,03/21/2023 20:35 UTC,29.7,35.6,64.42,0.0,,1103.0,,10.0
KHCR,03/21/2023 20:55 UTC,29.69,35.6,64.42,0.0,,1.0,,10.0
KHCR,03/21/2023 21:15 UTC,29.69,33.8,64.18,0.0,,1002.0,1202.0,10.0
KHCR,03/21/2023 21:35 UTC,29.69,35.6,59.74,0.0,1203.0,602.0,903.0,10.0
KHCR,03/21/2023 21:55 UTC,29.69,35.6,64.42,0.0,804.0,362.0,553.0,10.0
KHCR,03/21/2023 22:15 UTC,29.69,33.8,74.6,0.0,504.0,342.0,413.0,10.0
KHCR,03/21/2023 22:35 UTC,29.69,35.6,69.43,3.45,,412.0,504.0,10.0
KHCR,03/21/2023 22:55 UTC,29.69,35.6,69.43,0.0,,472.0,504.0,10.0
KHCR,03/21/2023 23:15 UTC,29.68,35.6,69.43,0.0,,432.0,504.0,10.0
KHCR,03/21/2023 23:35 UTC,29.68,35.6,64.42,3.45,654.0,472.0,503.0,10.0
KHCR,03/21/2023 23:55 UTC,29.66,35.6,64.42,3.45,,654.0,,10.0
KHCR,03/22/2023 00:15 UTC,29.66,35.6,69.43,0.0,,603.0,754.0,10.0
KHCR,03/22/2023 00:35 UTC,29.66,35.6,69.43,0.0,,493.0,604.0,10.0
KHCR,03/22/2023 00:55 UTC,29.66,35.6,69.43,0.0,,474.0,,10.0
KHCR,03/22/2023 01:15 UTC,29.66,33.8,74.6,0.0,,412.0,474.0,10.0
KHCR,03/22/2023 01:35 UTC,29.66,35.6,69.43,0.0,,352.0,464.0,10.0
KHCR,03/22/2023 01:55 UTC,29.66,35.6,69.43,3.45,464.0,282.0,353.0,10.0
KHCR,03/22/2023 02:15 UTC,29.66,33.8,74.6,3.45,554.0,282.0,473.0,10.0
KHCR,03/22/2023 02:35 UTC,29.68,33.8,74.6,0.0,474.0,202.0,303.0,7.0
KHCR,03/22/2023 02:55 UTC,29.68,33.8,80.34,0.0,,63.0,94.0,2.0
KHCR,03/22/2023 03:15 UTC,29.67,32.0,86.37,0.0,,94.0,,2.0
KHCR,03/22/2023 03:35 UTC,29.66,32.0,92.96,0.0,334.0,93.0,233.0,5.0
KHCR,03/22/2023 03:55 UTC,29.65,32.0,92.96,0.0,554.0,12.0,93.0,10.0
KHCR,03/22/2023 04:15 UTC,29.65,32.0,92.96,0.0,,12.0,554.0,10.0
KHCR,03/22/2023 04:35 UTC,29.65,32.0,92.96,0.0,554.0,232.0,333.0,7.0
KHCR,03/22/2023 04:55 UTC,29.64,32.0,92.96,0.0,214.0,73.0,103.0,1.75
KHCR,03/22/2023 05:15 UTC,29.64,32.0,92.96,0.0,604.0,72.0,223.0,10.0
KHCR,03/22/2023 05:35 UTC,29.63,32.0,92.96,0.0,324.0,73.0,133.0,2.5
KHCR,03/22/2023 05:55 UTC,29.63,32.0,100.0,0.0,154.0,33.0,93.0,3.0
KHCR,03/22/2023 06:15 UTC,29.62,32.0,100.0,0.0,,33.0,654.0,10.0
KHCR,03/22/2023 06:35 UTC,29.61,32.0,100.0,3.45,704.0,32.0,653.0,10.0
KHCR,03/22/2023 06:55 UTC,29.61,32.0,100.0,0.0,604.0,312.0,412.0,10.0
KHCR,03/22/2023 07:15 UTC,29.61,32.0,100.0,0.0,704.0,342.0,603.0,10.0
KHCR,03/22/2023 07:35 UTC,29.61,32.0,100.0,0.0,604.0,232.0,503.0,10.0
KHCR,03/22/2023 07:55 UTC,29.62,32.0,92.96,6.91,504.0,232.0,383.0,7.0
KHCR,03/22/2023 08:15 UTC,29.61,33.8,86.48,9.21,604.0,182.0,503.0,10.0
