Station_ID,Date_Time,KPVUPress,KPVUTemp,KPVUHumid,KPVUWind,KPVUCloud3,KPVUCloud1,KPVUCloud2,KPVUVis
KPVU,03/12/2023 13:56 UTC,30.0,37.94,89.24,8.06,,183.0,354.0,10.0
KPVU,03/12/2023 14:00 UTC,30.0,37.4,93.13,8.06,484.0,183.0,223.0,10.0
KPVU,03/12/2023 14:05 UTC,30.0,37.4,93.13,8.06,404.0,182.0,243.0,10.0
KPVU,03/12/2023 14:10 UTC,30.01,37.4,93.13,6.91,404.0,166.0,223.0,10.0
KPVU,03/12/2023 14:15 UTC,30.01,37.4,93.13,6.91,404.0,166.0,223.0,10.0
KPVU,03/12/2023 14:20 UTC,30.01,37.4,93.13,5.75,,223.0,404.0,10.0
KPVU,03/12/2023 14:25 UTC,30.01,37.4,93.13,5.75,,223.0,404.0,10.0
KPVU,03/12/2023 14:30 UTC,30.01,37.4,93.13,4.6,,224.0,,10.0
KPVU,03/12/2023 14:35 UTC,30.02,37.4,93.13,5.75,,224.0,,9.0
KPVU,03/12/2023 14:40 UTC,30.02,37.4,93.13,5.75,,224.0,,10.0
KPVU,03/12/2023 14:45 UTC,30.02,37.4,93.13,4.6,,204.0,,10.0
KPVU,03/12/2023 14:50 UTC,30.02,37.4,93.13,5.75,,152.0,204.0,10.0
KPVU,03/12/2023 14:55 UTC,30.03,37.4,93.13,5.75,,153.0,204.0,10.0
KPVU,03/12/2023 14:56 UTC,30.03,37.94,89.24,5.75,,184.0,,10.0
KPVU,03/12/2023 15:00 UTC,30.03,37.4,93.13,5.75,,184.0,,10.0
KPVU,03/12/2023 15:05 UTC,30.03,37.4,93.13,4.6,,153.0,204.0,10.0
KPVU,03/12/2023 15:10 UTC,30.03,37.4,93.13,4.6,,153.0,204.0,10.0
KPVU,03/12/2023 15:15 UTC,30.04,37.4,93.13,4.6,,174.0,,10.0
KPVU,03/12/2023 15:20 UTC,30.04,37.4,93.13,4.6,,174.0,,10.0
KPVU,03/12/2023 15:25 UTC,30.04,37.4,93.13,4.6,,174.0,,10.0
KPVU,03/12/2023 15:30 UTC,30.04,37.4,93.13,4.6,,174.0,,10.0
KPVU,03/12/2023 15:35 UTC,30.04,37.4,93.13,4.6,,164.0,,10.0
KPVU,03/12/2023 15:40 UTC,30.04,37.4,93.13,5.75,,144.0,,10.0
KPVU,03/12/2023 15:43 UTC,30.04,37.4,93.13,5.75,,123.0,184.0,10.0
KPVU,03/12/2023 15:45 UTC,30.04,37.4,93.13,6.91,,123.0,184.0,10.0
KPVU,03/12/2023 15:50 UTC,30.05,37.4,93.13,5.75,,124.0,,10.0
KPVU,03/12/2023 15:55 UTC,30.05,37.4,93.13,6.91,,124.0,,10.0
KPVU,03/12/2023 15:56 UTC,30.05,37.94,89.24,6.91,,124.0,,10.0
KPVU,03/12/2023 16:00 UTC,30.05,37.4,93.13,5.75,,124.0,,10.0
KPVU,03/12/2023 16:05 UTC,30.05,37.4,93.13,4.6,,124.0,,10.0
KPVU,03/12/2023 16:10 UTC,30.05,37.4,93.13,4.6,,124.0,,10.0
KPVU,03/12/2023 16:15 UTC,30.06,37.4,93.13,4.6,,124.0,,10.0
KPVU,03/12/2023 16:20 UTC,30.06,37.4,93.13,3.45,,124.0,,10.0
KPVU,03/12/2023 16:25 UTC,30.06,37.4,93.13,3.45,,144.0,,10.0
KPVU,03/12/2023 16:30 UTC,30.06,37.4,93.13,3.45,,144.0,,10.0
KPVU,03/12/2023 16:35 UTC,30.07,37.4,93.13,0.0,,144.0,,10.0
KPVU,03/12/2023 16:40 UTC,30.07,39.2,86.79,0.0,,144.0,,10.0
KPVU,03/12/2023 16:45 UTC,30.07,39.2,86.79,0.0,,144.0,,10.0
KPVU,03/12/2023 16:50 UTC,30.07,39.2,86.79,0.0,,144.0,,10.0
KPVU,03/12/2023 16:55 UTC,30.07,39.2,86.79,0.0,,144.0,,10.0
KPVU,03/12/2023 16:56 UTC,30.07,39.02,85.54,0.0,,144.0,,10.0
KPVU,03/12/2023 17:00 UTC,30.07,39.2,86.79,0.0,,144.0,,10.0
KPVU,03/12/2023 17:05 UTC,30.07,39.2,86.79,0.0,,164.0,,10.0
KPVU,03/12/2023 17:08 UTC,30.07,39.2,86.79,3.45,,164.0,,10.0
KPVU,03/12/2023 17:10 UTC,30.07,39.2,86.79,3.45,,163.0,444.0,10.0
KPVU,03/12/2023 17:15 UTC,30.07,39.2,86.79,4.6,,163.0,464.0,10.0
KPVU,03/12/2023 17:20 UTC,30.07,39.2,86.79,4.6,464.0,122.0,183.0,10.0
KPVU,03/12/2023 17:25 UTC,30.07,39.2,86.79,4.6,464.0,106.0,183.0,10.0
KPVU,03/12/2023 17:30 UTC,30.07,39.2,86.79,4.6,804.0,106.0,183.0,10.0
KPVU,03/12/2023 17:35 UTC,30.07,39.2,86.79,3.45,804.0,102.0,163.0,10.0
KPVU,03/12/2023 17:40 UTC,30.07,39.2,86.79,3.45,804.0,102.0,213.0,10.0
KPVU,03/12/2023 17:45 UTC,30.07,41.0,80.92,3.45,804.0,102.0,233.0,10.0
KPVU,03/12/2023 17:50 UTC,30.07,41.0,80.92,3.45,804.0,122.0,213.0,10.0
KPVU,03/12/2023 17:55 UTC,30.07,41.0,80.92,0.0,804.0,123.0,463.0,10.0
KPVU,03/12/2023 17:56 UTC,30.07,41.0,79.2,0.0,504.0,123.0,443.0,10.0
KPVU,03/12/2023 18:00 UTC,30.07,41.0,80.92,0.0,504.0,143.0,443.0,10.0
KPVU,03/12/2023 18:05 UTC,30.07,41.0,80.92,0.0,504.0,143.0,443.0,10.0
KPVU,03/12/2023 18:10 UTC,30.07,42.8,81.06,3.45,,143.0,444.0,10.0
KPVU,03/12/2023 18:15 UTC,30.07,41.0,86.89,5.75,,144.0,,10.0
KPVU,03/12/2023 18:20 UTC,30.07,41.0,86.89,4.6,,144.0,,10.0
KPVU,03/12/2023 18:25 UTC,30.07,41.0,86.89,4.6,,143.0,554.0,10.0
KPVU,03/12/2023 18:30 UTC,30.07,41.0,86.89,5.75,554.0,143.0,443.0,10.0
KPVU,03/12/2023 18:35 UTC,30.07,41.0,80.92,4.6,504.0,142.0,443.0,10.0
KPVU,03/12/2023 18:40 UTC,30.07,41.0,86.89,6.91,504.0,142.0,233.0,10.0
KPVU,03/12/2023 18:45 UTC,30.07,41.0,86.89,5.75,504.0,146.0,233.0,10.0
KPVU,03/12/2023 18:50 UTC,30.07,42.8,81.06,3.45,504.0,232.0,422.0,10.0
KPVU,03/12/2023 18:55 UTC,30.07,42.8,81.06,4.6,504.0,232.0,422.0,10.0
KPVU,03/12/2023 18:56 UTC,30.07,42.98,82.23,4.6,504.0,236.0,422.0,10.0
KPVU,03/12/2023 19:00 UTC,30.07,42.8,81.06,4.6,,236.0,504.0,10.0
KPVU,03/12/2023 19:05 UTC,30.07,42.8,81.06,4.6,504.0,232.0,422.0,10.0
KPVU,03/12/2023 19:10 UTC,30.07,42.8,81.06,5.75,504.0,232.0,423.0,10.0
KPVU,03/12/2023 19:15 UTC,30.07,42.8,81.06,4.6,504.0,236.0,423.0,10.0
KPVU,03/12/2023 19:20 UTC,30.07,42.8,81.06,4.6,,236.0,464.0,10.0
KPVU,03/12/2023 19:25 UTC,30.07,42.8,81.06,4.6,554.0,236.0,463.0,10.0
KPVU,03/12/2023 19:30 UTC,30.07,42.8,81.06,5.75,554.0,236.0,463.0,10.0
KPVU,03/12/2023 19:35 UTC,30.06,42.8,81.06,6.91,554.0,236.0,463.0,10.0
KPVU,03/12/2023 19:40 UTC,30.06,42.8,81.06,6.91,,463.0,554.0,10.0
KPVU,03/12/2023 19:45 UTC,30.06,42.8,81.06,6.91,,463.0,554.0,10.0
KPVU,03/12/2023 19:50 UTC,30.06,42.8,81.06,6.91,,463.0,554.0,10.0
KPVU,03/12/2023 19:55 UTC,30.06,42.8,81.06,6.91,554.0,326.0,443.0,10.0
KPVU,03/12/2023 19:56 UTC,30.06,42.98,82.23,8.06,554.0,362.0,463.0,10.0
KPVU,03/12/2023 20:00 UTC,30.06,42.8,81.06,0.0,,363.0,464.0,10.0
KPVU,03/12/2023 20:05 UTC,30.06,42.8,81.06,0.0,,363.0,464.0,10.0
KPVU,03/12/2023 20:10 UTC,30.06,42.8,81.06,0.0,,363.0,464.0,10.0
KPVU,03/12/2023 20:15 UTC,30.06,42.8,81.06,0.0,,363.0,464.0,10.0
KPVU,03/12/2023 20:20 UTC,30.06,42.8,81.06,0.0,,363.0,464.0,10.0
KPVU,03/12/2023 20:25 UTC,30.06,42.8,81.06,0.0,554.0,363.0,463.0,10.0
KPVU,03/12/2023 20:30 UTC,30.06,42.8,81.06,0.0,554.0,362.0,483.0,10.0
KPVU,03/12/2023 20:35 UTC,30.05,42.8,81.06,0.0,554.0,366.0,463.0,10.0
KPVU,03/12/2023 20:40 UTC,30.05,42.8,81.06,0.0,554.0,366.0,463.0,10.0
KPVU,03/12/2023 20:45 UTC,30.05,42.8,81.06,0.0,554.0,346.0,463.0,10.0
KPVU,03/12/2023 20:50 UTC,30.05,44.6,70.47,0.0,,483.0,554.0,10.0
KPVU,03/12/2023 20:55 UTC,30.05,44.6,75.67,0.0,554.0,202.0,483.0,10.0
KPVU,03/12/2023 20:56 UTC,30.05,44.96,73.59,6.91,554.0,202.0,483.0,10.0
KPVU,03/12/2023 21:00 UTC,30.05,44.6,75.67,3.45,,484.0,,10.0
KPVU,03/12/2023 21:05 UTC,30.05,46.4,70.68,5.75,,484.0,,10.0
KPVU,03/12/2023 21:10 UTC,30.05,44.6,75.67,3.45,,484.0,,10.0
KPVU,03/12/2023 21:15 UTC,30.05,46.4,70.68,5.75,,483.0,604.0,10.0
KPVU,03/12/2023 21:20 UTC,30.05,44.6,75.67,5.75,754.0,483.0,603.0,10.0
KPVU,03/12/2023 21:25 UTC,30.05,44.6,75.67,5.75,754.0,482.0,553.0,10.0
KPVU,03/12/2023 21:30 UTC,30.05,44.6,75.67,6.91,754.0,503.0,603.0,10.0
KPVU,03/12/2023 21:35 UTC,30.05,42.8,75.5,6.91,,503.0,604.0,10.0
KPVU,03/12/2023 21:40 UTC,30.05,44.6,75.67,6.91,,503.0,604.0,10.0
KPVU,03/12/2023 21:45 UTC,30.05,42.8,75.5,5.75,,503.0,754.0,10.0
KPVU,03/12/2023 21:50 UTC,30.05,42.8,75.5,4.6,,504.0,,10.0
KPVU,03/12/2023 21:55 UTC,30.05,44.6,70.47,0.0,,202.0,503.0,10.0
KPVU,03/12/2023 21:56 UTC,30.05,44.06,72.97,0.0,,202.0,503.0,10.0
KPVU,03/12/2023 22:00 UTC,30.04,44.6,70.47,0.0,,504.0,,10.0
KPVU,03/12/2023 22:05 UTC,30.05,44.6,70.47,0.0,,472.0,554.0,10.0
KPVU,03/12/2023 22:10 UTC,30.05,46.4,65.82,6.91,,503.0,604.0,10.0
KPVU,03/12/2023 22:15 UTC,30.05,44.6,70.47,4.6,,456.0,604.0,10.0
KPVU,03/12/2023 22:20 UTC,30.05,44.6,70.47,5.75,,503.0,604.0,10.0
KPVU,03/12/2023 22:25 UTC,30.05,44.6,70.47,5.75,,463.0,604.0,10.0
KPVU,03/12/2023 22:30 UTC,30.05,44.6,70.47,4.6,,463.0,604.0,10.0
KPVU,03/12/2023 22:35 UTC,30.05,44.6,70.47,4.6,,504.0,,10.0
KPVU,03/12/2023 22:40 UTC,30.05,44.6,70.47,5.75,,504.0,,10.0
KPVU,03/12/2023 22:45 UTC,30.05,44.6,70.47,5.75,,504.0,,10.0
KPVU,03/12/2023 22:50 UTC,30.05,44.6,65.6,4.6,,484.0,,10.0
KPVU,03/12/2023 22:55 UTC,30.05,44.6,70.47,5.75,,483.0,854.0,10.0
KPVU,03/12/2023 22:56 UTC,30.05,44.96,68.04,5.75,,483.0,854.0,10.0
KPVU,03/12/2023 23:00 UTC,30.05,44.6,70.47,5.75,,483.0,854.0,10.0
KPVU,03/12/2023 23:05 UTC,30.05,44.6,70.47,5.75,,483.0,854.0,10.0
KPVU,03/12/2023 23:10 UTC,30.05,44.6,70.47,5.75,,483.0,854.0,10.0
KPVU,03/12/2023 23:15 UTC,30.05,44.6,70.47,5.75,854.0,483.0,703.0,10.0
KPVU,03/12/2023 23:20 UTC,30.05,44.6,70.47,4.6,854.0,482.0,653.0,10.0
KPVU,03/12/2023 23:25 UTC,30.05,44.6,65.6,4.6,,482.0,654.0,10.0
KPVU,03/12/2023 23:30 UTC,30.05,46.4,61.27,4.6,,482.0,654.0,10.0
KPVU,03/12/2023 23:35 UTC,30.06,44.6,65.6,4.6,,486.0,604.0,10.0
KPVU,03/12/2023 23:40 UTC,30.06,44.6,70.47,4.6,,653.0,804.0,10.0
KPVU,03/12/2023 23:45 UTC,30.06,44.6,70.47,4.6,,603.0,804.0,10.0
KPVU,03/12/2023 23:50 UTC,30.06,44.6,70.47,4.6,,604.0,,10.0
KPVU,03/12/2023 23:55 UTC,30.06,44.6,75.67,5.75,,604.0,,10.0
KPVU,03/12/2023 23:56 UTC,30.06,44.96,73.59,5.75,,604.0,,10.0
KPVU,03/13/2023 00:00 UTC,30.06,44.6,70.47,5.75,,476.0,604.0,10.0
KPVU,03/13/2023 00:05 UTC,30.06,44.6,75.67,5.75,,492.0,604.0,10.0
KPVU,03/13/2023 00:10 UTC,30.06,44.6,75.67,5.75,,493.0,604.0,10.0
KPVU,03/13/2023 00:15 UTC,30.06,44.6,75.67,6.91,604.0,326.0,493.0,10.0
KPVU,03/13/2023 00:20 UTC,30.06,44.6,75.67,5.75,604.0,326.0,493.0,10.0
KPVU,03/13/2023 00:25 UTC,30.06,44.6,75.67,5.75,604.0,276.0,493.0,10.0
KPVU,03/13/2023 00:30 UTC,30.06,44.6,75.67,5.75,494.0,276.0,322.0,10.0
KPVU,03/13/2023 00:35 UTC,30.07,44.6,75.67,5.75,604.0,296.0,503.0,10.0
KPVU,03/13/2023 00:40 UTC,30.07,42.8,81.06,5.75,704.0,292.0,553.0,10.0
KPVU,03/13/2023 00:45 UTC,30.07,42.8,81.06,4.6,,293.0,554.0,10.0
KPVU,03/13/2023 00:48 UTC,30.06,42.8,81.06,4.6,,273.0,554.0,10.0
KPVU,03/13/2023 00:50 UTC,30.06,42.8,81.06,4.6,,273.0,554.0,10.0
KPVU,03/13/2023 00:55 UTC,30.07,42.8,81.06,4.6,,276.0,554.0,10.0
KPVU,03/13/2023 00:56 UTC,30.07,42.98,82.23,4.6,,276.0,604.0,10.0
KPVU,03/13/2023 01:00 UTC,30.07,42.8,81.06,4.6,804.0,276.0,603.0,10.0
KPVU,03/13/2023 01:05 UTC,30.07,42.8,81.06,3.45,804.0,276.0,603.0,10.0
KPVU,03/13/2023 01:10 UTC,30.07,42.8,81.06,5.75,804.0,276.0,603.0,10.0
KPVU,03/13/2023 01:15 UTC,30.07,42.8,81.06,5.75,,602.0,804.0,10.0
KPVU,03/13/2023 01:20 UTC,30.07,42.8,81.06,4.6,,552.0,803.0,10.0
KPVU,03/13/2023 01:25 UTC,30.07,42.8,81.06,4.6,,556.0,753.0,10.0
KPVU,03/13/2023 01:30 UTC,30.07,42.8,81.06,5.75,,703.0,,10.0
KPVU,03/13/2023 01:35 UTC,30.07,42.8,81.06,3.45,,703.0,,10.0
KPVU,03/13/2023 01:40 UTC,30.07,41.0,86.89,3.45,,702.0,,10.0
KPVU,03/13/2023 01:45 UTC,30.07,42.8,81.06,0.0,,706.0,,10.0
KPVU,03/13/2023 01:50 UTC,30.08,42.8,81.06,0.0,,706.0,,10.0
KPVU,03/13/2023 01:55 UTC,30.08,42.8,81.06,4.6,,706.0,,10.0
KPVU,03/13/2023 01:56 UTC,30.08,42.08,85.13,4.6,,706.0,,10.0
KPVU,03/13/2023 02:00 UTC,30.08,42.8,81.06,3.45,,1.0,,10.0
KPVU,03/13/2023 02:05 UTC,30.08,42.8,81.06,3.45,,1.0,,10.0
KPVU,03/13/2023 02:10 UTC,30.08,42.8,81.06,0.0,,1.0,,10.0
KPVU,03/13/2023 02:15 UTC,30.08,41.0,86.89,0.0,,506.0,,10.0
KPVU,03/13/2023 02:20 UTC,30.08,41.0,86.89,0.0,,502.0,,10.0
KPVU,03/13/2023 02:25 UTC,30.08,41.0,86.89,0.0,,503.0,,10.0
KPVU,03/13/2023 02:30 UTC,30.09,42.8,81.06,0.0,,503.0,,10.0
KPVU,03/13/2023 02:35 UTC,30.09,42.8,81.06,0.0,,503.0,,10.0
KPVU,03/13/2023 02:40 UTC,30.09,42.8,81.06,0.0,,504.0,,10.0
KPVU,03/13/2023 02:45 UTC,30.09,42.8,81.06,3.45,,504.0,,10.0
KPVU,03/13/2023 02:50 UTC,30.09,42.8,81.06,0.0,,504.0,,10.0
KPVU,03/13/2023 02:55 UTC,30.09,42.8,81.06,0.0,,504.0,,10.0
KPVU,03/13/2023 02:56 UTC,30.09,42.08,85.13,0.0,,504.0,,10.0
KPVU,03/13/2023 03:00 UTC,30.09,41.0,86.89,3.45,,504.0,,10.0
KPVU,03/13/2023 03:05 UTC,30.09,41.0,86.89,0.0,,503.0,654.0,10.0
KPVU,03/13/2023 03:10 UTC,30.09,42.8,81.06,0.0,,503.0,654.0,10.0
KPVU,03/13/2023 03:15 UTC,30.09,41.0,86.89,0.0,,502.0,654.0,10.0
KPVU,03/13/2023 03:20 UTC,30.09,41.0,86.89,0.0,,506.0,653.0,10.0
KPVU,03/13/2023 03:25 UTC,30.09,41.0,86.89,3.45,,506.0,653.0,10.0
KPVU,03/13/2023 03:30 UTC,30.09,41.0,86.89,3.45,,652.0,,10.0
KPVU,03/13/2023 03:35 UTC,30.09,41.0,86.89,0.0,,656.0,,10.0
KPVU,03/13/2023 03:40 UTC,30.09,39.2,93.19,0.0,,656.0,,10.0
KPVU,03/13/2023 03:45 UTC,30.09,39.2,93.19,0.0,,1.0,,10.0
KPVU,03/13/2023 03:50 UTC,30.1,39.2,93.19,0.0,,1.0,,10.0
KPVU,03/13/2023 03:55 UTC,30.1,39.2,93.19,0.0,,1.0,,10.0
KPVU,03/13/2023 03:56 UTC,30.1,39.92,89.33,0.0,,1.0,,10.0
KPVU,03/13/2023 04:00 UTC,30.1,39.2,86.79,0.0,,1.0,,10.0
KPVU,03/13/2023 04:05 UTC,30.1,39.2,86.79,0.0,,1.0,,10.0
KPVU,03/13/2023 04:10 UTC,30.1,39.2,86.79,0.0,,1.0,,10.0
KPVU,03/13/2023 04:15 UTC,30.1,39.2,86.79,0.0,,1.0,,10.0
KPVU,03/13/2023 04:20 UTC,30.1,39.2,86.79,3.45,,1.0,,10.0
KPVU,03/13/2023 04:25 UTC,30.1,39.2,86.79,0.0,,1.0,,10.0
KPVU,03/13/2023 04:30 UTC,30.1,39.2,93.19,0.0,,1.0,,10.0
KPVU,03/13/2023 04:35 UTC,30.1,39.2,93.19,4.6,,1.0,,10.0
KPVU,03/13/2023 04:40 UTC,30.1,39.2,86.79,3.45,,1.0,,10.0
KPVU,03/13/2023 04:45 UTC,30.1,37.4,93.13,0.0,,1.0,,10.0
KPVU,03/13/2023 04:50 UTC,30.1,37.4,93.13,0.0,,1.0,,10.0
KPVU,03/13/2023 04:55 UTC,30.1,39.2,86.79,0.0,,1.0,,10.0
KPVU,03/13/2023 04:56 UTC,30.11,39.02,88.66,0.0,,1.0,,10.0
KPVU,03/13/2023 05:00 UTC,30.11,39.2,86.79,0.0,,1.0,,10.0
KPVU,03/13/2023 05:05 UTC,30.11,39.2,93.19,0.0,,1.0,,10.0
KPVU,03/13/2023 05:10 UTC,30.11,37.4,86.68,0.0,,1.0,,10.0
KPVU,03/13/2023 05:15 UTC,30.11,37.4,93.13,0.0,,1.0,,10.0
KPVU,03/13/2023 05:20 UTC,30.11,37.4,93.13,3.45,,1.0,,10.0
KPVU,03/13/2023 05:25 UTC,30.11,37.4,93.13,3.45,,1.0,,10.0
KPVU,03/13/2023 05:30 UTC,30.11,35.6,93.08,4.6,,1.0,,10.0
KPVU,03/13/2023 05:35 UTC,30.11,35.6,93.08,4.6,,1.0,,10.0
KPVU,03/13/2023 05:40 UTC,30.11,35.6,93.08,4.6,,1.0,,10.0
KPVU,03/13/2023 05:45 UTC,30.11,35.6,93.08,4.6,,1.0,,10.0
KPVU,03/13/2023 05:50 UTC,30.11,35.6,93.08,3.45,,1.0,,10.0
KPVU,03/13/2023 05:55 UTC,30.11,37.4,93.13,3.45,,1.0,,10.0
KPVU,03/13/2023 05:56 UTC,30.11,37.04,92.46,3.45,,1.0,,10.0
KPVU,03/13/2023 06:00 UTC,30.11,37.4,86.68,3.45,,1.0,,10.0
KPVU,03/13/2023 06:05 UTC,30.11,37.4,86.68,0.0,,1.0,,10.0
KPVU,03/13/2023 06:10 UTC,30.11,37.4,86.68,0.0,,1.0,,10.0
KPVU,03/13/2023 06:15 UTC,30.11,37.4,86.68,3.45,,1.0,,10.0
KPVU,03/13/2023 06:20 UTC,30.11,37.4,86.68,4.6,,1.0,,10.0
KPVU,03/13/2023 06:25 UTC,30.1,35.6,93.08,5.75,,1.0,,10.0
KPVU,03/13/2023 06:30 UTC,30.1,35.6,93.08,6.91,,1.0,,10.0
KPVU,03/13/2023 06:35 UTC,30.1,35.6,86.58,5.75,,1.0,,10.0
KPVU,03/13/2023 06:40 UTC,30.1,35.6,86.58,6.91,,1.0,,10.0
KPVU,03/13/2023 06:45 UTC,30.1,35.6,86.58,5.75,,1.0,,10.0
KPVU,03/13/2023 06:50 UTC,30.1,35.6,86.58,5.75,,1.0,,10.0
KPVU,03/13/2023 06:55 UTC,30.1,35.6,86.58,3.45,,1.0,,10.0
KPVU,03/13/2023 06:56 UTC,30.1,35.06,88.46,3.45,,1.0,,10.0
KPVU,03/13/2023 07:00 UTC,30.1,35.6,86.58,3.45,,1.0,,10.0
KPVU,03/13/2023 07:05 UTC,30.1,35.6,86.58,3.45,,1.0,,10.0
KPVU,03/13/2023 07:10 UTC,30.1,35.6,86.58,4.6,,1.0,,10.0
KPVU,03/13/2023 07:15 UTC,30.1,35.6,86.58,4.6,,1.0,,10.0
KPVU,03/13/2023 07:20 UTC,30.1,35.6,86.58,6.91,,1.0,,10.0
KPVU,03/13/2023 07:25 UTC,30.1,35.6,93.08,6.91,,1.0,,10.0
KPVU,03/13/2023 07:30 UTC,30.1,35.6,93.08,4.6,,1.0,,10.0
KPVU,03/13/2023 07:35 UTC,30.1,33.8,93.02,4.6,,1.0,,10.0
KPVU,03/13/2023 07:40 UTC,30.1,35.6,93.08,4.6,,1.0,,10.0
KPVU,03/13/2023 07:45 UTC,30.1,35.6,93.08,3.45,,1.0,,10.0
KPVU,03/13/2023 07:50 UTC,30.1,35.6,93.08,0.0,,1.0,,10.0
KPVU,03/13/2023 07:55 UTC,30.1,35.6,86.58,0.0,,1.0,,10.0
KPVU,03/13/2023 07:56 UTC,30.1,35.06,88.46,0.0,,1.0,,10.0
KPVU,03/13/2023 08:00 UTC,30.1,35.6,93.08,3.45,,1.0,,10.0
KPVU,03/13/2023 08:05 UTC,30.1,35.6,93.08,3.45,,1.0,,10.0
KPVU,03/13/2023 08:10 UTC,30.1,37.4,86.68,3.45,,1.0,,10.0
KPVU,03/13/2023 08:15 UTC,30.1,35.6,93.08,0.0,,1.0,,10.0
KPVU,03/13/2023 08:20 UTC,30.1,35.6,93.08,0.0,,1.0,,10.0
KPVU,03/13/2023 08:25 UTC,30.1,35.6,93.08,0.0,,1.0,,10.0
KPVU,03/13/2023 08:30 UTC,30.1,35.6,93.08,3.45,,1.0,,10.0
KPVU,03/13/2023 08:35 UTC,30.1,35.6,93.08,3.45,,1.0,,10.0
KPVU,03/13/2023 08:40 UTC,30.1,33.8,86.48,3.45,,1.0,,10.0
KPVU,03/13/2023 08:45 UTC,30.1,33.8,86.48,0.0,,1.0,,10.0
KPVU,03/13/2023 08:50 UTC,30.1,33.8,86.48,0.0,,1.0,,10.0
KPVU,03/13/2023 08:55 UTC,30.1,33.8,86.48,0.0,,1.0,,10.0
KPVU,03/13/2023 08:56 UTC,30.1,32.0,92.28,0.0,,1.0,,10.0
KPVU,03/13/2023 09:00 UTC,30.1,32.0,92.96,0.0,,1.0,,10.0
KPVU,03/13/2023 09:05 UTC,30.1,32.0,92.96,4.6,,1.0,,10.0
KPVU,03/13/2023 09:10 UTC,30.1,30.2,92.91,3.45,,1.0,,10.0
KPVU,03/13/2023 09:15 UTC,30.1,30.2,92.91,0.0,,1.0,,10.0
KPVU,03/13/2023 09:20 UTC,30.1,30.2,92.91,0.0,,1.0,,10.0
KPVU,03/13/2023 09:25 UTC,30.09,30.2,92.91,0.0,,1.0,,10.0
KPVU,03/13/2023 09:30 UTC,30.09,32.0,92.96,0.0,,1.0,,10.0
KPVU,03/13/2023 09:35 UTC,30.09,32.0,92.96,0.0,,1.0,,10.0
KPVU,03/13/2023 09:40 UTC,30.09,33.8,86.48,0.0,,1.0,,10.0
KPVU,03/13/2023 09:45 UTC,30.09,33.8,86.48,0.0,,1.0,,10.0
KPVU,03/13/2023 09:50 UTC,30.09,33.8,86.48,0.0,,1.0,,10.0
KPVU,03/13/2023 09:55 UTC,30.09,33.8,86.48,0.0,,1.0,,10.0
KPVU,03/13/2023 09:56 UTC,30.09,33.08,88.36,0.0,,1.0,,10.0
KPVU,03/13/2023 10:00 UTC,30.08,32.0,92.96,3.45,,1.0,,10.0
KPVU,03/13/2023 10:05 UTC,30.08,30.2,92.91,4.6,,1.0,,10.0
KPVU,03/13/2023 10:10 UTC,30.08,30.2,92.91,0.0,,1.0,,10.0
KPVU,03/13/2023 10:15 UTC,30.08,30.2,92.91,3.45,,1.0,,10.0
KPVU,03/13/2023 10:20 UTC,30.08,30.2,92.91,3.45,,1.0,,10.0
KPVU,03/13/2023 10:25 UTC,30.07,30.2,92.91,4.6,,1.0,,10.0
KPVU,03/13/2023 10:30 UTC,30.07,30.2,92.91,4.6,,1.0,,10.0
KPVU,03/13/2023 10:35 UTC,30.07,30.2,92.91,5.75,,1.0,,10.0
KPVU,03/13/2023 10:40 UTC,30.07,30.2,92.91,0.0,,756.0,,10.0
KPVU,03/13/2023 10:45 UTC,30.07,30.2,92.91,0.0,,752.0,,10.0
KPVU,03/13/2023 10:50 UTC,30.07,30.2,92.91,3.45,,703.0,,10.0
KPVU,03/13/2023 10:55 UTC,30.07,30.2,92.91,3.45,,703.0,,10.0
KPVU,03/13/2023 10:56 UTC,30.07,30.92,92.25,3.45,,703.0,,10.0
KPVU,03/13/2023 11:00 UTC,30.07,30.2,100.0,4.6,,703.0,1003.0,10.0
KPVU,03/13/2023 11:05 UTC,30.07,32.0,92.96,4.6,,703.0,1003.0,10.0
KPVU,03/13/2023 11:10 UTC,30.07,33.8,86.48,4.6,,702.0,1003.0,10.0
KPVU,03/13/2023 11:15 UTC,30.08,33.8,86.48,4.6,,706.0,1002.0,10.0
KPVU,03/13/2023 11:20 UTC,30.08,33.8,93.02,4.6,,706.0,,10.0
KPVU,03/13/2023 11:25 UTC,30.08,33.8,93.02,5.75,,706.0,,10.0
KPVU,03/13/2023 11:30 UTC,30.08,33.8,93.02,3.45,,1.0,,10.0
KPVU,03/13/2023 11:35 UTC,30.08,33.8,93.02,0.0,,1006.0,,10.0
KPVU,03/13/2023 11:40 UTC,30.08,33.8,93.02,0.0,,1002.0,,10.0
KPVU,03/13/2023 11:45 UTC,30.08,33.8,100.0,3.45,,1003.0,,10.0
KPVU,03/13/2023 11:50 UTC,30.08,33.8,100.0,3.45,,1003.0,,10.0
KPVU,03/13/2023 11:55 UTC,30.08,33.8,93.02,3.45,,806.0,1003.0,10.0
KPVU,03/13/2023 11:56 UTC,30.08,33.98,92.35,3.45,,806.0,1003.0,10.0
KPVU,03/13/2023 12:00 UTC,30.08,35.6,93.08,4.6,,802.0,1003.0,10.0
